,Type,Punk,From,To,Amount,Txn
33,Claimed,1013,,0xcbd482,,"Jun 23, 2017"
0,Offer Withdrawn,1014,,,,"Aug 27, 2021"
1,Offered,1014,,,"170Ξ ($540,320)","Aug 24, 2021"
2,Offered,1014,,,"200Ξ ($670,606)","Aug 24, 2021"
3,Sold,1014,bigpault…,0xebf1db,"100Ξ ($335,186)","Aug 23, 2021"
4,Bid Withdrawn,1014,0xebf1db,,"76Ξ ($236,048)","Aug 09, 2021"
5,Bid,1014,0xebf1db,,"76Ξ ($213,478)","Aug 06, 2021"
6,Bid Withdrawn,1014,0xebf1db,,"66Ξ ($185,389)","Aug 06, 2021"
7,Bid,1014,0xebf1db,,"66Ξ ($184,633)","Aug 05, 2021"
8,Offered,1014,,,"100Ξ ($175,430)","Mar 16, 2021"
9,Bid Withdrawn,1014,0x34e801,,1Ξ ($393),"Oct 26, 2020"
10,Bid,1014,0x34e801,,1Ξ ($368),"Oct 20, 2020"
11,Sold,1014,antunes_…,bigpault…,0.48Ξ ($132),"Jul 12, 2019"
12,Offered,1014,,,0.48Ξ ($141),"Jun 27, 2019"
13,Offered,1014,,,0.52Ξ ($154),"Jun 21, 2019"
14,Bid Withdrawn,1014,Pranksy,,0.40Ξ ($109),"Jun 20, 2019"
15,Bid,1014,Pranksy,,0.40Ξ ($108),"Jun 19, 2019"
16,Offered,1014,,,0.54Ξ ($145),"Jun 19, 2019"
17,Offered,1014,,,0.70Ξ ($162),"Jun 09, 2019"
18,Offered,1014,,,0.90Ξ ($222),"Jun 05, 2019"
19,Offer Withdrawn,1014,,,,"Jun 05, 2019"
20,Offer Withdrawn,1014,,,,"Jun 05, 2019"
21,Offer Withdrawn,1014,,,,"Jun 05, 2019"
22,Offered,1014,,,0.90Ξ ($222),"Jun 05, 2019"
23,Offer Withdrawn,1014,,,,"Jun 05, 2019"
24,Offer Withdrawn,1014,,,,"Jun 05, 2019"
25,Offer Withdrawn,1014,,,,"Jun 05, 2019"
26,Offered,1014,,,1Ξ ($246),"Jun 05, 2019"
27,Offer Withdrawn,1014,,,,"Jun 05, 2019"
28,Offer Withdrawn,1014,,,,"Jun 05, 2019"
29,Offer Withdrawn,1014,,,,"Jun 05, 2019"
30,Offer Withdrawn,1014,,,,"Jun 05, 2019"
31,Offered,1014,,,1.50Ξ ($289),"May 11, 2019"
32,Transfer,1014,Zieg,antunes_…,,"May 06, 2019"
33,Offer Withdrawn,1014,,,,"Dec 21, 2017"
34,Offered,1014,,,0.89Ξ ($275),"Aug 11, 2017"
35,Claimed,1014,,Zieg,,"Jun 23, 2017"
0,Bid Withdrawn,1015,0xf3d10d,,"17Ξ ($63,675)","May 13, 2021"
1,Bid,1015,0xf3d10d,,"17Ξ ($63,675)","May 13, 2021"
2,Sold,1015,0x3634f3,ire.eth,"19.22Ξ ($71,990)","May 13, 2021"
3,Bid,1015,pg3124.e…,,"16Ξ ($59,540)","May 13, 2021"
4,Bid,1015,0xca37d8,,"14.20Ξ ($52,842)","May 13, 2021"
5,Offered,1015,,,"19.22Ξ ($70,827)","May 13, 2021"
6,Offer Withdrawn,1015,,,,"May 13, 2021"
7,Offered,1015,,,"24.89Ξ ($98,173)","May 13, 2021"
8,Offer Withdrawn,1015,,,,"May 13, 2021"
9,Offered,1015,,,"35Ξ ($149,096)","May 12, 2021"
10,Offer Withdrawn,1015,,,,"May 12, 2021"
11,Offer Withdrawn,1015,,,,"May 12, 2021"
12,Offered,1015,,,"39Ξ ($163,180)","May 12, 2021"
13,Offer Withdrawn,1015,,,,"May 12, 2021"
14,Offered,1015,,,"50Ξ ($159,581)","May 03, 2021"
15,Offer Withdrawn,1015,,,,"May 03, 2021"
16,Offered,1015,,,"42Ξ ($124,770)","May 02, 2021"
17,Offer Withdrawn,1015,,,,"May 02, 2021"
18,Offered,1015,,,"50Ξ ($145,854)","May 01, 2021"
19,Bid Withdrawn,1015,thebinoc…,,"33.50Ξ ($91,099)","Apr 28, 2021"
20,Sold,1015,anonymou…,0x3634f3,"35.98Ξ ($96,504)","Apr 28, 2021"
21,Bid,1015,thebinoc…,,"33.50Ξ ($90,688)","Apr 28, 2021"
22,Bid Withdrawn,1015,thebinoc…,,"33.10Ξ ($89,605)","Apr 28, 2021"
23,Offered,1015,,,"35.98Ξ ($97,401)","Apr 28, 2021"
24,Bid,1015,thebinoc…,,"33.10Ξ ($89,605)","Apr 28, 2021"
25,Bid Withdrawn,1015,thebinoc…,,"32.50Ξ ($87,093)","Apr 28, 2021"
26,Offered,1015,,,"36.95Ξ ($99,018)","Apr 28, 2021"
27,Bid,1015,thebinoc…,,"32.50Ξ ($85,636)","Apr 27, 2021"
28,Offered,1015,,,"37.88Ξ ($101,189)","Apr 27, 2021"
29,Bid Withdrawn,1015,0xd2c1a0,,"27.50Ξ ($64,947)","Apr 23, 2021"
30,Sold,1015,etekis,anonymou…,"35Ξ ($91,729)","Apr 22, 2021"
31,Bid,1015,0xd2c1a0,,"27.50Ξ ($66,802)","Apr 22, 2021"
32,Bid Withdrawn,1015,0x51636d,,"27Ξ ($48,554)","Mar 21, 2021"
33,Bid,1015,0x51636d,,"27Ξ ($49,969)","Mar 20, 2021"
34,Bid,1015,0x51636d,,"22.50Ξ ($40,043)","Mar 18, 2021"
35,Offered,1015,,,"35Ξ ($50,835)","Feb 23, 2021"
36,Bid,1015,0xc7c6b9,,<0.01Ξ ($<0.01),"Dec 16, 2020"
37,Transfer,1015,0x341bac,etekis,,"Jan 16, 2018"
38,Claimed,1015,,0x341bac,,"Jun 23, 2017"
0,Transfer,1016,sov,sov.eth,,"Apr 25, 2021"
1,Bid Withdrawn,1016,AZonneve…,,0.50Ξ ($125),"Jun 02, 2020"
2,Bid,1016,AZonneve…,,0.50Ξ ($107),"May 20, 2020"
3,Bid Withdrawn,1016,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
4,Bid,1016,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
5,Claimed,1016,,sov,,"Jun 23, 2017"
0,Transfer,1017,sov,sov.eth,,"Apr 25, 2021"
1,Claimed,1017,,sov,,"Jun 23, 2017"
0,Transfer,1018,sov,sov.eth,,"Apr 25, 2021"
1,Bid Withdrawn,1018,0x717403,,0.05Ξ ($16),"Jun 28, 2017"
2,Bid,1018,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
3,Claimed,1018,,sov,,"Jun 23, 2017"
0,Transfer,1019,0x577ebc,0xb88f61,,"Feb 13, 2021"
1,Transfer,1019,0xcbd482,0x577ebc,,"Jan 30, 2021"
2,Claimed,1019,,0xcbd482,,"Jun 23, 2017"
0,Transfer,1020,Zieg,0x6fb3ae,,"Aug 07, 2021"
1,(Unwrap),1020,WrappedC…,Zieg,,"Oct 07, 2020"
2,(Wrap),1020,0x33583f,WrappedC…,,"Sep 29, 2020"
3,Transfer,1020,Zieg,0x33583f,,"Sep 29, 2020"
4,Offer Withdrawn,1020,,,,"Jan 07, 2020"
5,Offered,1020,,,1.50Ξ ($273),"Nov 03, 2019"
6,Offered,1020,,,1.90Ξ ($355),"Oct 14, 2019"
7,Offer Withdrawn,1020,,,,"Aug 30, 2019"
8,Offered,1020,,,2.99Ξ ($650),"Aug 01, 2019"
9,Offer Withdrawn,1020,,,,"Mar 25, 2019"
10,Offered,1020,,,1.90Ξ ($261),"Mar 15, 2019"
11,Offer Withdrawn,1020,,,,"Dec 29, 2017"
12,Offered,1020,,,0.00Ξ ($0.00),"Dec 29, 2017"
13,Offer Withdrawn,1020,,,,"Sep 02, 2017"
14,Offered,1020,,,0.89Ξ ($264),"Aug 08, 2017"
15,Claimed,1020,,Zieg,,"Jun 23, 2017"
0,Bid,1021,0xeea014,,0.10Ξ ($311),"Aug 08, 2021"
1,Transfer,1021,0x36a5bc,thebeaut…,,"Aug 01, 2021"
2,Bid Withdrawn,1021,Pranksy,,"150Ξ ($198,238)","Feb 01, 2021"
3,Bid,1021,Pranksy,,"150Ξ ($198,238)","Feb 01, 2021"
4,Bid Withdrawn,1021,exist,,4Ξ ($848),"May 19, 2020"
5,Bid,1021,exist,,4Ξ ($851),"May 18, 2020"
6,Bid Withdrawn,1021,exist,,2Ξ ($426),"May 18, 2020"
7,Bid,1021,exist,,2Ξ ($413),"May 17, 2020"
8,Bid Withdrawn,1021,0xb87461,,0.25Ξ ($37),"Dec 09, 2019"
9,Bid,1021,0xb87461,,0.25Ξ ($38),"Dec 08, 2019"
10,Bid Withdrawn,1021,0x7eb46d,,0.20Ξ ($139),"Dec 14, 2017"
11,Bid,1021,0x7eb46d,,0.20Ξ ($140),"Dec 13, 2017"
12,Bid,1021,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
13,Claimed,1021,,0x36a5bc,,"Jun 23, 2017"
0,Transfer,1022,0x0601d0,0x31a5ff,,"Aug 07, 2021"
1,Bid Withdrawn,1022,0x0985d4,,"0.98Ξ ($1,666)","Mar 23, 2021"
2,Bid,1022,0x0985d4,,"0.98Ξ ($1,826)","Mar 13, 2021"
3,Offer Withdrawn,1022,,,,"Jan 01, 2020"
4,Offered,1022,,,2.50Ξ ($615),"Jun 05, 2019"
5,Transfer,1022,0x7e5280,0x0601d0,,"Jun 05, 2019"
6,Transfer,1022,0xd27e3f,0x7e5280,,"Oct 03, 2017"
7,Transfer,1022,0xff8414,0xd27e3f,,"Jul 16, 2017"
8,Offer Withdrawn,1022,,,,"Jun 24, 2017"
9,Offered,1022,,,0.50Ξ ($152),"Jun 24, 2017"
10,Offer Withdrawn,1022,,,,"Jun 24, 2017"
11,Offered,1022,,,"10Ξ ($3,269)","Jun 23, 2017"
12,Offered,1022,,,3Ξ ($981),"Jun 23, 2017"
13,Claimed,1022,,0xff8414,,"Jun 23, 2017"
0,Transfer,1023,0x0601d0,0x31a5ff,,"Aug 07, 2021"
1,Transfer,1023,0x7e5280,0x0601d0,,"Jun 05, 2019"
2,Transfer,1023,0xd27e3f,0x7e5280,,"Oct 03, 2017"
3,Transfer,1023,0xff8414,0xd27e3f,,"Jul 16, 2017"
4,Claimed,1023,,0xff8414,,"Jun 23, 2017"
0,Transfer,1024,0x0601d0,0x31a5ff,,"Aug 07, 2021"
1,Transfer,1024,0x7e5280,0x0601d0,,"Jun 05, 2019"
2,Transfer,1024,0xd27e3f,0x7e5280,,"Oct 04, 2017"
3,Transfer,1024,0xff8414,0xd27e3f,,"Jul 16, 2017"
4,Claimed,1024,,0xff8414,,"Jun 23, 2017"
0,Transfer,1025,0x0601d0,0x31a5ff,,"Aug 07, 2021"
1,Transfer,1025,0x7e5280,0x0601d0,,"Jun 05, 2019"
2,Transfer,1025,0xd27e3f,0x7e5280,,"Oct 04, 2017"
3,Transfer,1025,0xff8414,0xd27e3f,,"Jul 16, 2017"
4,Claimed,1025,,0xff8414,,"Jun 23, 2017"
0,Transfer,1026,0x0601d0,0x31a5ff,,"Aug 07, 2021"
1,Transfer,1026,0x7e5280,0x0601d0,,"Jun 05, 2019"
2,Transfer,1026,0xd27e3f,0x7e5280,,"Oct 04, 2017"
3,Transfer,1026,0xff8414,0xd27e3f,,"Jul 16, 2017"
4,Claimed,1026,,0xff8414,,"Jun 23, 2017"
0,Offer Withdrawn,1027,,,,"Aug 28, 2021"
1,Offered,1027,,,500Ξ ($1.62M),"Aug 28, 2021"
2,Offered,1027,,,"150Ξ ($485,319)","Aug 28, 2021"
3,Sold,1027,barthazi…,0x01a23e,"289.99Ξ ($941,194)","Aug 28, 2021"
4,Offered,1027,,,"289.99Ξ ($941,345)","Aug 28, 2021"
5,Bid Withdrawn,1027,0x0a846c,,"200Ξ ($650,250)","Aug 28, 2021"
6,Bid,1027,0x0a846c,,"200Ξ ($628,316)","Aug 27, 2021"
7,Offered,1027,,,"299.99Ξ ($925,655)","Aug 26, 2021"
8,Offer Withdrawn,1027,,,,"Aug 25, 2021"
9,Offered,1027,,,299.99Ξ ($1M),"Aug 24, 2021"
10,Bid Withdrawn,1027,0x0a846c,,"130Ξ ($434,429)","Aug 23, 2021"
11,Offer Withdrawn,1027,,,,"Aug 22, 2021"
12,Offered,1027,,,"156.99Ξ ($515,017)","Aug 21, 2021"
13,Offered,1027,,,"145.99Ξ ($474,323)","Aug 21, 2021"
14,Bid,1027,0x0a846c,,"130Ξ ($427,179)","Aug 21, 2021"
15,Offered,1027,,,"154.99Ξ ($509,750)","Aug 21, 2021"
16,Offered,1027,,,"149.99Ξ ($463,243)","Aug 18, 2021"
17,Offered,1027,,,"160Ξ ($514,701)","Aug 16, 2021"
18,Offered,1027,,,"179.99Ξ ($591,679)","Aug 16, 2021"
19,Bid Withdrawn,1027,0x631b2b,,"124Ξ ($390,724)","Aug 10, 2021"
20,Bid,1027,0x631b2b,,"124Ξ ($385,920)","Aug 10, 2021"
21,Offered,1027,,,"199.99Ξ ($621,453)","Aug 10, 2021"
22,Offered,1027,,,"219.99Ξ ($609,106)","Aug 06, 2021"
23,Offered,1027,,,"249.99Ξ ($692,905)","Aug 06, 2021"
24,Offered,1027,,,"279.99Ξ ($749,376)","Aug 05, 2021"
25,Offered,1027,,,"299.99Ξ ($744,161)","Aug 03, 2021"
26,Offered,1027,,,"249Ξ ($637,617)","Aug 01, 2021"
27,Offer Withdrawn,1027,,,,"Aug 01, 2021"
28,Offered,1027,,,"299Ξ ($778,719)","Aug 01, 2021"
29,Offer Withdrawn,1027,,,,"Jun 21, 2021"
30,Offered,1027,,,"59.99Ξ ($140,053)","Jun 18, 2021"
31,Offered,1027,,,"79Ξ ($264,262)","May 05, 2021"
32,Offered,1027,,,"88.88Ξ ($283,672)","May 03, 2021"
33,Offer Withdrawn,1027,,,,"Feb 15, 2021"
34,Offered,1027,,,"29.99Ξ ($53,405)","Feb 15, 2021"
35,Sold,1027,0xe97afe,barthazi…,"15Ξ ($27,331)","Feb 14, 2021"
36,Bid,1027,barthazi…,,"15Ξ ($27,654)","Feb 14, 2021"
37,Offered,1027,,,"21.50Ξ ($37,315)","Feb 08, 2021"
38,Bid,1027,0xc7c6b9,,<0.01Ξ ($<0.01),"Dec 16, 2020"
39,Sold,1027,Zieg,0xe97afe,0.22Ξ ($305),"Jan 13, 2018"
40,Offered,1027,,,0.22Ξ ($163),"Dec 29, 2017"
41,Offered,1027,,,0.25Ξ ($197),"Dec 21, 2017"
42,Bid Withdrawn,1027,0x94c1d7,,0.14Ξ ($110),"Dec 18, 2017"
43,Offered,1027,,,0.49Ξ ($385),"Dec 18, 2017"
44,Bid,1027,0x94c1d7,,0.14Ξ ($100),"Dec 17, 2017"
45,Offered,1027,,,0.29Ξ ($97),"Nov 14, 2017"
46,Offered,1027,,,0.35Ξ ($99),"Sep 20, 2017"
47,Offered,1027,,,0.89Ξ ($264),"Aug 08, 2017"
48,Bid Withdrawn,1027,0x717403,,0.05Ξ ($14),"Jun 30, 2017"
49,Bid,1027,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
50,Claimed,1027,,Zieg,,"Jun 23, 2017"
0,Transfer,1028,sov,sov.eth,,"Apr 25, 2021"
1,Claimed,1028,,sov,,"Jun 23, 2017"
0,Transfer,1029,0xa1a500,paranew2…,,"Aug 26, 2021"
1,Transfer,1029,paranew2…,0xa1a500,,"Jul 27, 2021"
2,Transfer,1029,ParaNFTw,paranew2…,,"Mar 01, 2021"
3,Offer Withdrawn,1029,,,,"Sep 26, 2020"
4,Offered,1029,,,"4.95Ξ ($1,205)","Jun 04, 2020"
5,Bid Withdrawn,1029,Pixls,,0.20Ξ ($44),"Aug 01, 2019"
6,Sold,1029,ark1,ParaNFTw,0.25Ξ ($53),"Jul 29, 2019"
7,Bid,1029,Pixls,,0.20Ξ ($42),"Jul 29, 2019"
8,Offered,1029,,,0.25Ξ ($53),"Jul 29, 2019"
9,Offered,1029,,,0.30Ξ ($63),"Jul 29, 2019"
10,Transfer,1029,Zieg,ark1,,"Jul 29, 2019"
11,Transfer,1029,0x0601d0,Zieg,,"Jun 20, 2019"
12,Transfer,1029,0x7e5280,0x0601d0,,"Jun 05, 2019"
13,Transfer,1029,0xd27e3f,0x7e5280,,"Oct 04, 2017"
14,Transfer,1029,0xff8414,0xd27e3f,,"Jul 16, 2017"
15,Claimed,1029,,0xff8414,,"Jun 23, 2017"
0,Transfer,1030,0x1e243e,0xe5545c,,"May 08, 2021"
1,Sold,1030,0x0b88fd,0x1e243e,"24Ξ ($84,838)","May 08, 2021"
2,Offered,1030,,,"24Ξ ($83,631)","May 06, 2021"
3,Bid Withdrawn,1030,0x68ac47,,"20.10Ξ ($58,814)","May 02, 2021"
4,Sold,1030,0xff2854,0x0b88fd,"22.98Ξ ($67,548)","May 02, 2021"
5,Bid,1030,0x68ac47,,"20.10Ξ ($58,757)","May 01, 2021"
6,Offered,1030,,,"22.98Ξ ($67,647)","May 01, 2021"
7,Offered,1030,,,"24Ξ ($68,531)","May 01, 2021"
8,Offered,1030,,,"25.50Ξ ($70,167)","Apr 30, 2021"
9,Offered,1030,,,"26Ξ ($70,491)","Apr 29, 2021"
10,Offered,1030,,,"26.99Ξ ($70,670)","Apr 28, 2021"
11,Offered,1030,,,"28Ξ ($67,539)","Apr 22, 2021"
12,Offer Withdrawn,1030,,,,"Apr 22, 2021"
13,Offered,1030,,,"24.50Ξ ($62,328)","Apr 22, 2021"
14,Offered,1030,,,"25Ξ ($60,940)","Apr 22, 2021"
15,Offered,1030,,,"27Ξ ($64,015)","Apr 21, 2021"
16,Bid Withdrawn,1030,0xa01db9,,"26Ξ ($60,829)","Apr 20, 2021"
17,Bid,1030,0xa01db9,,"26Ξ ($58,508)","Apr 19, 2021"
18,Offered,1030,,,"28Ξ ($63,009)","Apr 19, 2021"
19,Offered,1030,,,"25Ξ ($55,611)","Apr 18, 2021"
20,Offered,1030,,,"27Ξ ($66,354)","Apr 16, 2021"
21,Offer Withdrawn,1030,,,,"Apr 16, 2021"
22,Offered,1030,,,"29Ξ ($72,266)","Apr 15, 2021"
23,Offered,1030,,,"29.75Ξ ($72,218)","Apr 14, 2021"
24,Offer Withdrawn,1030,,,,"Apr 14, 2021"
25,Offered,1030,,,"34Ξ ($74,213)","Apr 12, 2021"
26,Offered,1030,,,"40Ξ ($86,773)","Apr 10, 2021"
27,Offered,1030,,,"30Ξ ($61,916)","Apr 08, 2021"
28,Offered,1030,,,"28Ξ ($50,648)","Mar 31, 2021"
29,Bid Withdrawn,1030,0xa696aa,,"18.13Ξ ($30,757)","Mar 29, 2021"
30,Offer Withdrawn,1030,,,,"Mar 28, 2021"
31,Offered,1030,,,"26.24Ξ ($45,184)","Mar 27, 2021"
32,Sold,1030,0x67edd0,0xff2854,"19Ξ ($32,717)","Mar 27, 2021"
33,Offered,1030,,,"19Ξ ($32,446)","Mar 27, 2021"
34,Offered,1030,,,"19.50Ξ ($33,203)","Mar 27, 2021"
35,Bid,1030,0xa696aa,,"18.13Ξ ($30,371)","Mar 27, 2021"
36,Offered,1030,,,"20Ξ ($33,851)","Mar 27, 2021"
37,Offered,1030,,,"22.50Ξ ($36,516)","Mar 26, 2021"
38,Offered,1030,,,"23.50Ξ ($37,904)","Mar 25, 2021"
39,Bid Withdrawn,1030,0x62bdc6,,"20Ξ ($33,454)","Mar 23, 2021"
40,Bid,1030,0x62bdc6,,"20Ξ ($33,266)","Mar 23, 2021"
41,Offered,1030,,,"24Ξ ($39,919)","Mar 23, 2021"
42,Offered,1030,,,"25.50Ξ ($43,337)","Mar 23, 2021"
43,Offered,1030,,,"27.50Ξ ($46,751)","Mar 23, 2021"
44,Offered,1030,,,"40Ξ ($71,430)","Mar 21, 2021"
45,Offered,1030,,,"32.50Ξ ($59,006)","Mar 18, 2021"
46,Offered,1030,,,"40Ξ ($71,580)","Mar 12, 2021"
47,Offered,1030,,,"35Ξ ($63,255)","Mar 12, 2021"
48,Offered,1030,,,"31Ξ ($54,673)","Mar 08, 2021"
49,Bid Withdrawn,1030,0x953750,,"7Ξ ($12,242)","Feb 16, 2021"
50,Sold,1030,EliteCat…,0x67edd0,"9.49Ξ ($17,070)","Feb 16, 2021"
51,Bid,1030,0x953750,,"7Ξ ($12,672)","Feb 16, 2021"
52,Offered,1030,,,"9.49Ξ ($17,433)","Feb 14, 2021"
53,Transfer,1030,GoWest23,EliteCat…,,"Oct 04, 2020"
54,(Unwrap),1030,WrappedC…,GoWest23,,"Oct 04, 2020"
55,(Wrap),1030,0xa18fd5,WrappedC…,,"Sep 28, 2020"
56,Transfer,1030,GoWest23,0xa18fd5,,"Sep 28, 2020"
57,Sold,1030,0x27c79a,GoWest23,0.73Ξ ($118),"Jan 16, 2020"
58,Offered,1030,,,0.73Ξ ($104),"Jan 13, 2020"
59,Sold,1030,Pranksy,0x27c79a,0.50Ξ ($72),"Jan 07, 2020"
60,Offered,1030,,,0.50Ξ ($81),"Oct 23, 2019"
61,Offered,1030,,,1Ξ ($216),"Aug 11, 2019"
62,Transfer,1030,0x7e5280,Pranksy,,"May 04, 2019"
63,Offered,1030,,,0.65Ξ ($106),"May 04, 2019"
64,Offered,1030,,,0.75Ξ ($130),"Apr 20, 2019"
65,Transfer,1030,0xd27e3f,0x7e5280,,"Oct 04, 2017"
66,Transfer,1030,0xff8414,0xd27e3f,,"Jul 16, 2017"
67,Claimed,1030,,0xff8414,,"Jun 23, 2017"
0,Transfer,1031,0x938bd2,0x68a7ac,,"Apr 22, 2021"
1,Transfer,1031,0x577ebc,0x938bd2,,"Feb 06, 2021"
2,Transfer,1031,0xcbd482,0x577ebc,,"Jan 30, 2021"
3,Bid,1031,dzeerogg…,,0.02Ξ ($30),"Jan 18, 2021"
4,Bid,1031,0x25f15d,,0.02Ξ ($24),"Jan 17, 2021"
5,Claimed,1031,,0xcbd482,,"Jun 23, 2017"
0,Sold,1032,shilpixe…,richerd.…,"17Ξ ($34,063)","Apr 02, 2021"
1,Offered,1032,,,17Ξ ($<0.01),"Apr 02, 2021"
2,Offered,1032,,,"19Ξ ($36,403)","Apr 01, 2021"
3,Offered,1032,,,"25Ξ ($46,134)","Mar 30, 2021"
4,Offered,1032,,,"29.99Ξ ($45,825)","Mar 06, 2021"
5,Bid Withdrawn,1032,boywitht…,,0.02Ξ ($9),"Jul 20, 2018"
6,Bid,1032,boywitht…,,0.02Ξ ($10),"Jul 08, 2018"
7,Claimed,1032,,shilpixe…,,"Jun 23, 2017"
0,Transfer,1033,0x938bd2,oniichan…,,"Apr 23, 2021"
1,Transfer,1033,0x577ebc,0x938bd2,,"Feb 06, 2021"
2,Transfer,1033,0xcbd482,0x577ebc,,"Jan 30, 2021"
3,Claimed,1033,,0xcbd482,,"Jun 23, 2017"
0,Bid Withdrawn,1034,0xdd23ab,,"80Ξ ($268,828)","May 16, 2021"
1,Bid,1034,0xdd23ab,,"80Ξ ($297,049)","May 15, 2021"
2,Bid Withdrawn,1034,Mr_0x,,0.40Ξ ($732),"Feb 14, 2021"
3,Bid,1034,Mr_0x,,0.40Ξ ($55),"Feb 28, 2019"
4,Bid Withdrawn,1034,Mr_0x,,0.15Ξ ($20),"Feb 28, 2019"
5,Bid,1034,Mr_0x,,0.15Ξ ($18),"Feb 11, 2019"
6,Bid,1034,0x7760e0,,0.05Ξ ($14),"Jul 02, 2017"
7,Claimed,1034,,0xa06087,,"Jun 23, 2017"
0,Transfer,1035,0xd7eae9,omz.eth,,"Aug 17, 2021"
1,Transfer,1035,0x4e0030,0xd7eae9,,"Feb 21, 2021"
2,Sold,1035,0x5b098b,0x4e0030,"8.25Ξ ($14,765)","Feb 11, 2021"
3,Bid Withdrawn,1035,comicdao…,,"7Ξ ($12,144)","Feb 09, 2021"
4,Bid,1035,comicdao…,,"7Ξ ($12,230)","Feb 09, 2021"
5,Bid Withdrawn,1035,0xe369a8,,"6Ξ ($10,247)","Feb 08, 2021"
6,Offered,1035,,,"8.25Ξ ($14,090)","Feb 08, 2021"
7,Bid,1035,0xe369a8,,"6Ξ ($10,247)","Feb 08, 2021"
8,Claimed,1035,,0x5b098b,,"Jun 23, 2017"
0,Transfer,1036,0xd3a8a7,theoverv…,,"May 22, 2020"
1,Sold,1036,0xc8c115,0xd3a8a7,1Ξ ($202),"May 22, 2020"
2,Bid Withdrawn,1036,7478,,0.60Ξ ($134),"Feb 08, 2020"
3,Bid,1036,7478,,0.60Ξ ($136),"Feb 08, 2020"
4,Offered,1036,,,1Ξ ($298),"Sep 11, 2017"
5,Sold,1036,0xff8414,0xc8c115,0.15Ξ ($42),"Jun 25, 2017"
6,Offered,1036,,,0.15Ξ ($42),"Jun 25, 2017"
7,Offer Withdrawn,1036,,,,"Jun 24, 2017"
8,Offered,1036,,,0.27Ξ ($82),"Jun 24, 2017"
9,Claimed,1036,,0xff8414,,"Jun 23, 2017"
0,Offered,1037,,,888.89Ξ ($2.88M),"Aug 28, 2021"
1,Offer Withdrawn,1037,,,,"Aug 28, 2021"
2,Offered,1037,,,499Ξ ($1.62M),"Aug 27, 2021"
3,Offered,1037,,,350Ξ ($1.13M),"Aug 25, 2021"
4,Offer Withdrawn,1037,,,,"Aug 24, 2021"
5,Offered,1037,,,350Ξ ($1.12M),"Aug 16, 2021"
6,Offered,1037,,,500Ξ ($1.31M),"Aug 02, 2021"
7,Offer Withdrawn,1037,,,,"May 04, 2021"
8,Offered,1037,,,"199Ξ ($488,921)","Apr 15, 2021"
9,Offer Withdrawn,1037,,,,"Apr 09, 2021"
10,Bid Withdrawn,1037,0xff70ec,,"60Ξ ($115,075)","Apr 01, 2021"
11,Bid,1037,0xff70ec,,"60Ξ ($110,131)","Mar 31, 2021"
12,Offered,1037,,,"199Ξ ($332,065)","Mar 28, 2021"
13,Bid Withdrawn,1037,0x0601d0,,3.50Ξ ($685),"Apr 27, 2020"
14,Bid,1037,0x0601d0,,3.50Ξ ($690),"Apr 26, 2020"
15,Bid,1037,0x1f8add,,3.25Ξ ($632),"Apr 26, 2020"
16,Bid,1037,0x0601d0,,2.75Ξ ($538),"Apr 25, 2020"
17,Bid,1037,Dude_Nak…,,2.50Ξ ($488),"Apr 25, 2020"
18,Bid,1037,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
19,Claimed,1037,,shilpixe…,,"Jun 23, 2017"
0,Bid,1038,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
1,Claimed,1038,,curating…,,"Jun 23, 2017"
0,Transfer,1039,0x0601d0,0x31a5ff,,"Aug 07, 2021"
1,Transfer,1039,0x7e5280,0x0601d0,,"Jun 05, 2019"
2,Transfer,1039,0xd27e3f,0x7e5280,,"Oct 04, 2017"
3,Transfer,1039,0xff8414,0xd27e3f,,"Jul 16, 2017"
4,Claimed,1039,,0xff8414,,"Jun 23, 2017"
0,Transfer,1040,0x0601d0,0x31a5ff,,"Aug 07, 2021"
1,Transfer,1040,0x7e5280,0x0601d0,,"Jun 05, 2019"
2,Transfer,1040,0xd27e3f,0x7e5280,,"Oct 04, 2017"
3,Transfer,1040,0xff8414,0xd27e3f,,"Jul 16, 2017"
4,Claimed,1040,,0xff8414,,"Jun 23, 2017"
0,Sold,1041,0x78b58e,0x516358,"27Ξ ($63,252)","Apr 14, 2021"
1,Offered,1041,,,"27Ξ ($61,077)","Apr 13, 2021"
2,Sold,1041,0x5b098b,0x78b58e,"22.90Ξ ($47,864)","Apr 10, 2021"
3,Offered,1041,,,"22.90Ξ ($47,864)","Apr 10, 2021"
4,Bid Withdrawn,1041,Pranksy,,1.75Ξ ($361),"May 28, 2020"
5,Bid,1041,Pranksy,,1.75Ξ ($360),"May 27, 2020"
6,Claimed,1041,,0x5b098b,,"Jun 23, 2017"
0,Sold,1042,shilpixe…,richerd.…,"36Ξ ($85,312)","Apr 14, 2021"
1,Bid,1042,richerd.…,,"36Ξ ($85,312)","Apr 14, 2021"
2,Offered,1042,,,"39Ξ ($80,491)","Apr 08, 2021"
