,Type,Punk,From,To,Amount,Txn
6,Bid Withdrawn,22,Pranksy,,4Ξ ($794),"May 22, 2020"
7,Bid,22,Pranksy,,4Ξ ($839),"May 20, 2020"
8,Bid Withdrawn,22,Alex3422,,5Ξ ($833),"Jan 26, 2020"
9,Bid,22,Alex3422,,5Ξ ($815),"Jan 26, 2020"
10,Bid Withdrawn,22,Pranksy,,3.99Ξ ($608),"Jan 14, 2020"
11,Bid,22,Pranksy,,3.99Ξ ($575),"Jan 14, 2020"
12,Bid,22,Pranksy,,2.50Ξ ($360),"Jan 14, 2020"
13,Bid Withdrawn,22,Pranksy,,1.25Ξ ($170),"Jan 05, 2020"
14,Bid,22,Pranksy,,1.25Ξ ($165),"Jan 01, 2020"
15,Bid Withdrawn,22,Zieg,,0.80Ξ ($161),"Jul 31, 2017"
16,Bid,22,Zieg,,0.80Ξ ($161),"Jul 31, 2017"
17,Bid Withdrawn,22,Hemba,,0.51Ξ ($136),"Jul 06, 2017"
18,Bid,22,Hemba,,0.51Ξ ($136),"Jul 06, 2017"
19,Bid,22,0x7760e0,,0.10Ξ ($28),"Jul 02, 2017"
20,Bid,22,0x6611fe,,0.10Ξ ($28),"Jul 02, 2017"
21,Bid,22,0x717403,,0.06Ξ ($15),"Jun 26, 2017"
22,Bid,22,0x9be1c7,,0.06Ξ ($15),"Jun 26, 2017"
23,Bid,22,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
24,Claimed,22,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,23,0x10ae9f,,0.10Ξ ($74),"Dec 27, 2017"
1,Bid,23,0x10ae9f,,0.10Ξ ($74),"Dec 27, 2017"
2,Bid,23,0xd80c8c,,0.02Ξ ($16),"Dec 13, 2017"
3,Claimed,23,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,24,0xfc80c3,,"25Ξ ($45,688)","Mar 29, 2021"
1,Bid,24,0xfc80c3,,"25Ξ ($42,313)","Mar 27, 2021"
2,Bid Withdrawn,24,Korniej,,"3Ξ ($1,037)","Sep 21, 2020"
3,Bid,24,Korniej,,"3Ξ ($1,124)","Sep 21, 2020"
4,Bid Withdrawn,24,Choyna,,0.50Ξ ($114),"Jun 28, 2020"
5,Bid,24,Choyna,,0.50Ξ ($114),"Jun 27, 2020"
6,Claimed,24,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,25,0x0601d0,,3Ξ ($565),"May 11, 2020"
1,Bid,25,0x0601d0,,3Ξ ($571),"May 10, 2020"
2,Bid Withdrawn,25,Pranksy,,1Ξ ($132),"Jan 03, 2020"
3,Bid,25,Pranksy,,1Ξ ($132),"Jan 01, 2020"
4,Claimed,25,,0xc352b5,,"Jun 23, 2017"
0,Claimed,26,,0xc352b5,,"Jun 23, 2017"
0,Claimed,27,,0xc352b5,,"Jun 23, 2017"
0,Bid,28,snoopalo…,,"0.50Ξ ($1,962)","Sep 04, 2021"
1,Bid Withdrawn,28,0xf6721b,,0.10Ξ ($171),"Mar 23, 2021"
2,Bid,28,0xf6721b,,0.10Ξ ($175),"Mar 22, 2021"
3,Bid,28,0x717403,,0.06Ξ ($15),"Jun 26, 2017"
4,Bid,28,0x9be1c7,,0.06Ξ ($15),"Jun 26, 2017"
5,Claimed,28,,0xc352b5,,"Jun 23, 2017"
0,Claimed,29,,0xc352b5,,"Jun 23, 2017"
0,Transfer,30,0xc352b5,0x897aea,,"Jun 09, 2021"
1,Claimed,30,,0xc352b5,,"Jun 23, 2017"
0,Claimed,31,,0xc352b5,,"Jun 23, 2017"
0,Transfer,32,0x5ea968,gary.vee…,,"Aug 13, 2021"
1,Transfer,32,DANNY,0x5ea968,,"Feb 18, 2021"
2,Transfer,32,0xc352b5,DANNY,,"Feb 18, 2021"
3,Claimed,32,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,33,0x82063a,,0.20Ξ ($395),"Jun 23, 2021"
1,Bid,33,0x82063a,,0.20Ξ ($386),"Jun 23, 2021"
2,Bid Withdrawn,33,dafky200…,,2Ξ ($813),"Nov 04, 2020"
3,Bid,33,dafky200…,,2Ξ ($770),"Nov 02, 2020"
4,Sold,33,0xc352b5,0x6611fe,0.51Ξ ($105),"Jul 10, 2017"
5,Bid,33,0x6611fe,,0.51Ξ ($123),"Jul 07, 2017"
6,Claimed,33,,0xc352b5,,"Jun 23, 2017"
0,Claimed,34,,0xc352b5,,"Jun 23, 2017"
0,Bid,35,snoopalo…,,"0.50Ξ ($1,962)","Sep 04, 2021"
1,Bid Withdrawn,35,0xbfa319,,0.23Ξ ($62),"Feb 16, 2020"
2,Bid,35,0xbfa319,,0.23Ξ ($62),"Feb 16, 2020"
3,Claimed,35,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,36,0x4affe1,,"26Ξ ($46,950)","Mar 19, 2021"
1,Bid,36,0x4affe1,,"26Ξ ($47,386)","Mar 18, 2021"
2,Bid Withdrawn,36,0xdc5556,,"10Ξ ($16,853)","Feb 23, 2021"
3,Bid,36,0xdc5556,,"10Ξ ($18,779)","Feb 22, 2021"
4,Bid Withdrawn,36,scalynel…,,"16Ξ ($6,092)","Oct 30, 2020"
5,Bid,36,scalynel…,,"16Ξ ($6,229)","Oct 29, 2020"
6,Bid Withdrawn,36,scalynel…,,"6Ξ ($1,408)","Jun 11, 2020"
7,Bid,36,scalynel…,,"6Ξ ($1,464)","Jun 10, 2020"
8,Bid Withdrawn,36,scalynel…,,4Ξ ($955),"Jun 02, 2020"
9,Bid,36,scalynel…,,4Ξ ($986),"Jun 02, 2020"
10,Claimed,36,,0xc352b5,,"Jun 23, 2017"
0,Claimed,37,,0xc352b5,,"Jun 23, 2017"
0,Claimed,38,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,39,nnscapit…,,0.10Ξ ($256),"Aug 01, 2021"
1,Bid,39,nnscapit…,,0.10Ξ ($255),"Jul 31, 2021"
2,Bid Withdrawn,39,nnscapit…,,0.04Ξ ($102),"Jul 31, 2021"
3,Bid,39,nnscapit…,,0.04Ξ ($102),"Jul 31, 2021"
4,Bid,39,0xf6721b,,0.02Ξ ($44),"Mar 22, 2021"
5,Bid,39,0xf8efb5,,0Ξ ($18),"Mar 15, 2021"
6,(Wrap),39,0xfd9065,WrappedC…,,"Feb 04, 2021"
7,Transfer,39,0xe34bde,0xfd9065,,"Feb 04, 2021"
8,Transfer,39,0xc352b5,0xe34bde,,"Feb 04, 2021"
9,Claimed,39,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,40,0x717403,,0.05Ξ ($14),"Jun 30, 2017"
1,Bid,40,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
2,Claimed,40,,0xc352b5,,"Jun 23, 2017"
0,Claimed,41,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,42,0x7058cc,,<0.01Ξ ($1),"Feb 14, 2018"
1,Bid,42,0x7058cc,,<0.01Ξ ($1),"Feb 14, 2018"
2,Bid Withdrawn,42,0xa0a59c,,0.42Ξ ($96),"Jul 23, 2017"
3,Bid,42,0xa0a59c,,0.42Ξ ($97),"Jul 22, 2017"
4,Claimed,42,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,43,TweetyPi…,,0.66Ξ ($86),"Jan 01, 2020"
1,Bid,43,TweetyPi…,,0.66Ξ ($87),"Jan 01, 2020"
2,Claimed,43,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,44,0x1fca36,,"25Ξ ($41,717)","Mar 28, 2021"
1,Bid,44,0x1fca36,,"25Ξ ($43,889)","Feb 22, 2021"
2,Bid Withdrawn,44,0x1fca36,,"10Ξ ($17,556)","Feb 22, 2021"
3,Bid,44,0x1fca36,,"10Ξ ($18,817)","Feb 22, 2021"
4,Claimed,44,,0xc352b5,,"Jun 23, 2017"
0,Claimed,45,,0xc352b5,,"Jun 23, 2017"
0,Claimed,46,,0xc352b5,,"Jun 23, 2017"
0,Claimed,47,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,48,Carlini8,,2Ξ ($431),"Feb 06, 2020"
1,Bid,48,Carlini8,,2Ξ ($264),"Jan 01, 2020"
2,Claimed,48,,0xc352b5,,"Jun 23, 2017"
0,Bid,49,0x098eb2,,0.09Ξ ($288),"Aug 29, 2021"
1,Bid,49,0x50a087,,<0.01Ξ ($10),"Aug 25, 2021"
2,Bid,49,0x8adaef,,<0.01Ξ ($4),"Jul 24, 2021"
3,Bid,49,0xf09d1a,,<0.01Ξ ($2),"Jun 11, 2021"
4,(Wrap),49,0xfd9065,WrappedC…,,"Feb 04, 2021"
5,Transfer,49,0xe34bde,0xfd9065,,"Feb 04, 2021"
6,Transfer,49,0xc352b5,0xe34bde,,"Feb 04, 2021"
7,Claimed,49,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,50,Hemba,,0.50Ξ ($119),"Jul 09, 2017"
1,Bid,50,Hemba,,0.50Ξ ($119),"Jul 09, 2017"
2,Claimed,50,,0xc352b5,,"Jun 23, 2017"
0,Bid,51,chev.eth,,"0.51Ξ ($1,969)","Sep 05, 2021"
1,Bid,51,thisisca…,,0.15Ξ ($332),"Jun 19, 2021"
2,Bid,51,nirbhik.…,,0.02Ξ ($37),"Jun 11, 2021"
3,Bid,51,0xb6b401,,<0.01Ξ ($0),"Mar 05, 2021"
4,(Wrap),51,0xfd9065,WrappedC…,,"Feb 04, 2021"
5,Transfer,51,0xe34bde,0xfd9065,,"Feb 04, 2021"
6,Transfer,51,0xc352b5,0xe34bde,,"Feb 04, 2021"
7,Claimed,51,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,52,0x5a03c0,,"1.10Ξ ($3,548)","Aug 20, 2021"
1,Bid,52,0x5a03c0,,"1.10Ξ ($3,548)","Aug 20, 2021"
2,Bid Withdrawn,52,0xf57792,,"1Ξ ($3,167)","Aug 15, 2021"
3,Bid,52,0xf57792,,"1Ξ ($2,492)","Aug 04, 2021"
4,Bid Withdrawn,52,0x3f2de6,,0.03Ξ ($73),"Jul 31, 2021"
5,Bid,52,0x3f2de6,,0.03Ξ ($55),"Jun 26, 2021"
6,Bid,52,0x100a74,,<0.01Ξ ($0),"Feb 26, 2021"
7,Claimed,52,,0xc352b5,,"Jun 23, 2017"
0,Sold,53,0xb813c6,0xe20388,"129.99Ξ ($432,676)","Aug 23, 2021"
1,Bid Withdrawn,53,laz.eth,,"44Ξ ($110,905)","Aug 04, 2021"
2,Offered,53,,,"129.99Ξ ($326,046)","Aug 03, 2021"
3,Bid,53,laz.eth,,"44Ξ ($109,414)","Aug 03, 2021"
4,Offered,53,,,"69.99Ξ ($183,248)","Aug 02, 2021"
5,Offered,53,,,"77.99Ξ ($201,542)","Aug 01, 2021"
6,Offered,53,,,"79.99Ξ ($193,641)","Jul 30, 2021"
7,Offered,53,,,"53Ξ ($113,248)","Jul 11, 2021"
8,Offered,53,,,"39.99Ξ ($84,211)","Jul 02, 2021"
9,Bid Withdrawn,53,0xa94181,,"17.50Ξ ($35,747)","Jun 28, 2021"
10,Bid,53,0xa94181,,"17.50Ξ ($33,815)","Jun 21, 2021"
11,Offered,53,,,"46.99Ξ ($121,299)","Jun 09, 2021"
12,Offered,53,,,"48.99Ξ ($186,958)","May 15, 2021"
13,Offered,53,,,"49.99Ξ ($191,901)","May 09, 2021"
14,Offered,53,,,"53Ξ ($177,134)","May 03, 2021"
15,Offered,53,,,"57.99Ξ ($158,298)","Apr 28, 2021"
16,Offered,53,,,"58.99Ξ ($130,419)","Apr 25, 2021"
17,Offered,53,,,"59.99Ξ ($152,615)","Apr 22, 2021"
18,Offered,53,,,"67.99Ξ ($146,763)","Apr 19, 2021"
19,Offered,53,,,"74.99Ξ ($161,073)","Apr 12, 2021"
20,Bid Withdrawn,53,beautifu…,,"40Ξ ($77,772)","Apr 01, 2021"
21,Bid,53,beautifu…,,"40Ξ ($72,832)","Mar 31, 2021"
22,Transfer,53,jmg,0xb813c6,,"Mar 17, 2021"
23,Offer Withdrawn,53,,,,"Mar 14, 2021"
24,Offered,53,,,"53Ξ ($82,932)","Feb 23, 2021"
25,Offer Withdrawn,53,,,,"Feb 21, 2021"
26,Offered,53,,,"38.29Ξ ($74,591)","Feb 21, 2021"
27,Offered,53,,,"37.59Ξ ($74,836)","Feb 20, 2021"
28,Sold,53,0xdcf227,jmg,"22Ξ ($42,803)","Feb 19, 2021"
29,Offered,53,,,"22Ξ ($42,352)","Feb 19, 2021"
30,Offered,53,,,"30Ξ ($53,317)","Feb 17, 2021"
31,Offer Withdrawn,53,,,,"Feb 15, 2021"
32,Offered,53,,,"23.50Ξ ($42,755)","Feb 14, 2021"
33,Offered,53,,,"53Ξ ($90,774)","Feb 06, 2021"
34,Sold,53,0xc352b5,0xdcf227,"20Ξ ($26,612)","Feb 01, 2021"
35,Offered,53,,,"20Ξ ($26,612)","Feb 01, 2021"
36,Bid,53,0xdcf227,,"17.25Ξ ($22,811)","Feb 01, 2021"
37,Bid Withdrawn,53,0xdcf227,,"12.25Ξ ($16,036)","Jan 31, 2021"
38,Bid,53,0xdcf227,,"12.25Ξ ($16,587)","Jan 30, 2021"
39,Bid Withdrawn,53,Carlini8,,2Ξ ($255),"Jan 03, 2020"
40,Bid,53,Carlini8,,2Ξ ($264),"Jan 01, 2020"
41,Claimed,53,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,54,0x4affe1,,"57Ξ ($142,346)","Aug 03, 2021"
1,Bid,54,0x4affe1,,"57Ξ ($149,740)","Aug 02, 2021"
2,Bid Withdrawn,54,Cry,,"15Ξ ($20,656)","Jan 30, 2021"
3,Bid,54,Cry,,"15Ξ ($20,279)","Jan 28, 2021"
4,Bid Withdrawn,54,Cry,,"10Ξ ($13,519)","Jan 28, 2021"
5,Bid,54,Cry,,"10Ξ ($13,397)","Jan 28, 2021"
6,Bid Withdrawn,54,0x754fe6,,"3Ξ ($1,016)","Oct 07, 2020"
7,Bid,54,0x754fe6,,"3Ξ ($1,016)","Oct 07, 2020"
8,Bid Withdrawn,54,Pranksy,,1Ξ ($136),"Jan 05, 2020"
9,Bid,54,Pranksy,,1Ξ ($132),"Jan 01, 2020"
10,Claimed,54,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,55,plzsir.m…,,"8Ξ ($21,519)","Apr 28, 2021"
1,Bid,55,plzsir.m…,,"8Ξ ($12,883)","Mar 03, 2021"
2,Bid Withdrawn,55,plzsir.m…,,"4Ξ ($6,442)","Mar 03, 2021"
3,Bid,55,plzsir.m…,,"4Ξ ($5,267)","Feb 01, 2021"
4,Claimed,55,,0xc352b5,,"Jun 23, 2017"
0,Claimed,56,,0xc352b5,,"Jun 23, 2017"
0,Claimed,57,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,58,0x856eea,,"49Ξ ($127,259)","Aug 01, 2021"
1,Bid,58,0x856eea,,"49Ξ ($120,515)","Jul 31, 2021"
2,Transfer,58,0xc352b5,0x897aea,,"Jun 09, 2021"
3,Bid Withdrawn,58,northwal…,,"0.50Ξ ($1,221)","May 30, 2021"
4,Bid,58,northwal…,,"0.50Ξ ($1,275)","May 28, 2021"
5,Bid Withdrawn,58,0x18c32a,,"40Ξ ($110,584)","May 26, 2021"
6,Bid,58,0x18c32a,,"40Ξ ($110,584)","May 26, 2021"
7,Bid Withdrawn,58,MrTpunks,,"5Ξ ($1,119)","Jun 15, 2020"
8,Bid,58,MrTpunks,,"5Ξ ($1,181)","Jun 13, 2020"
9,Bid Withdrawn,58,Pranksy,,1Ξ ($129),"Jan 02, 2020"
10,Bid,58,Pranksy,,1Ξ ($132),"Jan 01, 2020"
11,Bid Withdrawn,58,0x7f3560,,0.02Ξ ($2),"Dec 17, 2018"
12,Bid,58,0x7f3560,,0.02Ξ ($5),"Oct 05, 2018"
13,Bid,58,0x824679,,0.02Ξ ($14),"Dec 17, 2017"
14,Bid,58,0x443b1a,,0Ξ ($5),"Dec 03, 2017"
15,Claimed,58,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,59,0xc991fd,,"22Ξ ($40,306)","Mar 29, 2021"
1,Bid,59,0xc991fd,,"22Ξ ($39,085)","Mar 29, 2021"
2,Bid Withdrawn,59,0x7760e0,,0.05Ξ ($14),"Jul 04, 2017"
3,Bid,59,0x7760e0,,0.05Ξ ($14),"Jul 02, 2017"
4,Claimed,59,,0xc352b5,,"Jun 23, 2017"
0,Bid,60,0x9da8be,,<0.01Ξ ($12),"Aug 18, 2021"
1,Bid,60,rolexwat…,,<0.01Ξ ($2),"Jun 20, 2021"
2,Bid,60,0xf09d1a,,<0.01Ξ ($2),"Jun 11, 2021"
3,(Wrap),60,0xfd9065,WrappedC…,,"Feb 04, 2021"
4,Transfer,60,0xe34bde,0xfd9065,,"Feb 04, 2021"
5,Transfer,60,0xc352b5,0xe34bde,,"Feb 04, 2021"
6,Claimed,60,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,61,0xccf236,,"0.35Ξ ($1,324)","Sep 02, 2021"
1,Bid,61,0xccf236,,"0.35Ξ ($1,130)","Aug 31, 2021"
2,Bid,61,0x717403,,0.25Ξ ($67),"Jul 05, 2017"
3,Bid,61,0x6611fe,,0.25Ξ ($66),"Jul 05, 2017"
4,Claimed,61,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,62,2pac,,"6.20Ξ ($3,056)","Nov 26, 2020"
1,Bid,62,2pac,,"6.20Ξ ($3,239)","Nov 26, 2020"
2,Claimed,62,,0xc352b5,,"Jun 23, 2017"
0,Bid,63,0x098eb2,,0.05Ξ ($160),"Aug 29, 2021"
1,Bid,63,0xf09d1a,,<0.01Ξ ($2),"Jun 11, 2021"
2,(Wrap),63,0xfd9065,WrappedC…,,"Feb 04, 2021"
3,Transfer,63,0xe34bde,0xfd9065,,"Feb 04, 2021"
4,Transfer,63,0xc352b5,0xe34bde,,"Feb 04, 2021"
5,Claimed,63,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,64,0x9ee4ca,,"5Ξ ($15,900)","Aug 30, 2021"
1,Bid,64,0x9ee4ca,,"5Ξ ($15,579)","Aug 25, 2021"
2,Bid,64,0x195b6c,,0.08Ξ ($245),"Aug 13, 2021"
3,Bid Withdrawn,64,Pranksy,,1.50Ξ ($298),"May 22, 2020"
4,Bid,64,Pranksy,,1.50Ξ ($315),"May 20, 2020"
5,Bid Withdrawn,64,Pranksy,,1Ξ ($129),"Jan 02, 2020"
6,Bid,64,Pranksy,,1Ξ ($132),"Jan 01, 2020"
7,Claimed,64,,0xc352b5,,"Jun 23, 2017"
0,Claimed,65,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,66,Michel_M…,,0.66Ξ ($208),"Jul 26, 2020"
1,Bid,66,Michel_M…,,0.66Ξ ($161),"Jul 13, 2020"
2,Bid Withdrawn,66,TweetyPi…,,2.50Ξ ($515),"May 27, 2020"
3,Bid,66,TweetyPi…,,2.50Ξ ($515),"May 27, 2020"
4,Claimed,66,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,67,0xb70c1a,,"50Ξ ($131,560)","Apr 27, 2021"
1,Bid,67,0xb70c1a,,"50Ξ ($118,318)","Apr 22, 2021"
2,Bid Withdrawn,67,0xb70c1a,,"44Ξ ($105,981)","Apr 21, 2021"
3,Bid,67,0xb70c1a,,"44Ξ ($110,000)","Apr 16, 2021"
4,Bid Withdrawn,67,snax,,"4Ξ ($1,541)","Sep 18, 2020"
5,Bid,67,snax,,"4Ξ ($1,502)","Sep 15, 2020"
6,Bid Withdrawn,67,Pranksy,,2Ξ ($397),"May 22, 2020"
7,Bid,67,Pranksy,,2Ξ ($420),"May 20, 2020"
8,Claimed,67,,0xc352b5,,"Jun 23, 2017"
0,(Wrap),68,0xfd9065,WrappedC…,,"Feb 04, 2021"
1,Transfer,68,0xe34bde,0xfd9065,,"Feb 04, 2021"
2,Transfer,68,0xc352b5,0xe34bde,,"Feb 04, 2021"
3,Claimed,68,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,69,0x0821c9,,"28Ξ ($95,522)","Aug 31, 2021"
1,Bid,69,0x0821c9,,"28Ξ ($90,051)","Aug 29, 2021"
2,Bid,69,0x6b3e41,,"23Ξ ($74,262)","Aug 28, 2021"
3,Bid Withdrawn,69,0x8d9568,,"22Ξ ($40,132)","Mar 19, 2021"
4,Bid,69,0x8d9568,,"22Ξ ($40,120)","Mar 19, 2021"
5,(Wrap),69,0xfd9065,WrappedC…,,"Feb 04, 2021"
6,Transfer,69,0xe34bde,0xfd9065,,"Feb 04, 2021"
7,Transfer,69,0xc352b5,0xe34bde,,"Feb 04, 2021"
8,Bid Withdrawn,69,ddaavvee,,"5Ξ ($1,804)","Sep 27, 2020"
9,Bid,69,ddaavvee,,"5Ξ ($1,894)","Sep 15, 2020"
10,Bid Withdrawn,69,NFTcrypt…,,0.70Ξ ($267),"Aug 25, 2020"
11,Bid,69,NFTcrypt…,,0.70Ξ ($270),"Aug 23, 2020"
12,Bid Withdrawn,69,hhhh,,0.69Ξ ($94),"Jan 10, 2020"
13,Bid,69,hhhh,,0.69Ξ ($92),"Jan 03, 2020"
14,Claimed,69,,0xc352b5,,"Jun 23, 2017"
0,Bid,70,snoopalo…,,"0.50Ξ ($1,962)","Sep 04, 2021"
1,Claimed,70,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,71,0xce6259,,"2Ξ ($2,581)","Jan 27, 2021"
1,Bid,71,0xce6259,,"2Ξ ($2,616)","Jan 27, 2021"
2,Claimed,71,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,72,🖕🖕🖕.e…,,0.69Ξ ($430),"Dec 22, 2020"
1,Bid,72,🖕🖕🖕.e…,,0.69Ξ ($267),"Oct 13, 2020"
2,Bid,72,0xc7fd64,,0.20Ξ ($74),"Sep 21, 2020"
3,Bid,72,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
4,Claimed,72,,0xc352b5,,"Jun 23, 2017"
0,Claimed,73,,0xc352b5,,"Jun 23, 2017"
0,Bid,74,0x6881da,,0Ξ ($39),"Sep 06, 2021"
1,Bid,74,0x098eb2,,<0.01Ξ ($10),"Aug 29, 2021"
2,Bid,74,0xf09d1a,,<0.01Ξ ($2),"Jun 11, 2021"
3,(Wrap),74,0xfd9065,WrappedC…,,"Feb 04, 2021"
4,Transfer,74,0xe34bde,0xfd9065,,"Feb 04, 2021"
5,Transfer,74,0xc352b5,0xe34bde,,"Feb 04, 2021"
6,Claimed,74,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,75,0x21eebc,,0.16Ξ ($627),"Sep 03, 2021"
1,Bid,75,0x21eebc,,0.16Ξ ($494),"Aug 26, 2021"
2,Claimed,75,,0xc352b5,,"Jun 23, 2017"
0,Claimed,76,,0xc352b5,,"Jun 23, 2017"
0,Claimed,77,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,78,0xc2a8c8,,<0.01Ξ ($14),"Aug 05, 2021"
1,Bid,78,0xc2a8c8,,<0.01Ξ ($14),"Aug 05, 2021"
2,(Wrap),78,0xfd9065,WrappedC…,,"Feb 04, 2021"
3,Transfer,78,0xe34bde,0xfd9065,,"Feb 04, 2021"
4,Transfer,78,0xc352b5,0xe34bde,,"Feb 04, 2021"
5,Claimed,78,,0xc352b5,,"Jun 23, 2017"
0,(Wrap),79,0xfd9065,WrappedC…,,"Feb 04, 2021"
1,Transfer,79,0xe34bde,0xfd9065,,"Feb 04, 2021"
2,Transfer,79,0xc352b5,0xe34bde,,"Feb 04, 2021"
3,Claimed,79,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,80,0xccf236,,0.10Ξ ($375),"Sep 02, 2021"
1,Bid,80,0xccf236,,0.10Ξ ($323),"Aug 31, 2021"
2,Bid,80,0x76cd6f,,<0.01Ξ ($3),"Aug 27, 2021"
3,Bid,80,0x4cc9ea,,<0.01Ξ ($<0.01),"Aug 09, 2021"
4,Claimed,80,,0xc352b5,,"Jun 23, 2017"
0,Claimed,81,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,82,0x0b1bf3,,0.25Ξ ($778),"Aug 27, 2021"
1,Bid,82,0x0b1bf3,,0.25Ξ ($778),"Aug 27, 2021"
2,Claimed,82,,0xc352b5,,"Jun 23, 2017"
0,Claimed,83,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,84,jstn.eth,,"10Ξ ($18,086)","Feb 14, 2021"
1,Bid,84,jstn.eth,,"10Ξ ($18,091)","Feb 14, 2021"
2,Bid Withdrawn,84,jstn.eth,,"8Ξ ($14,555)","Feb 14, 2021"
3,Bid,84,jstn.eth,,"8Ξ ($14,606)","Feb 14, 2021"
4,Bid Withdrawn,84,jstn.eth,,"6Ξ ($11,022)","Feb 14, 2021"
5,Bid,84,jstn.eth,,"6Ξ ($11,022)","Feb 14, 2021"
6,(Wrap),84,0xfd9065,WrappedC…,,"Feb 04, 2021"
7,Transfer,84,0xe34bde,0xfd9065,,"Feb 04, 2021"
8,Transfer,84,0xc352b5,0xe34bde,,"Feb 04, 2021"
9,Claimed,84,,0xc352b5,,"Jun 23, 2017"
0,Claimed,85,,0xc352b5,,"Jun 23, 2017"
0,Claimed,86,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,87,0x76a5de,,"0.50Ξ ($1,568)","Aug 11, 2021"
1,Bid,87,0x76a5de,,"0.50Ξ ($1,568)","Aug 11, 2021"
2,Bid,87,0x12c5ac,,0.05Ξ ($159),"Aug 09, 2021"
3,Bid,87,0xdec5fb,,0.05Ξ ($156),"Aug 09, 2021"
4,Bid,87,0x36d4dd,,0.03Ξ ($75),"Aug 04, 2021"
5,Bid,87,0x3bd9c9,,0.02Ξ ($37),"Aug 04, 2021"
6,Bid Withdrawn,87,0x69f068,,"25Ξ ($37,472)","Mar 03, 2021"
7,Bid,87,0x69f068,,"25Ξ ($38,957)","Mar 02, 2021"
8,Bid Withdrawn,87,Michel_M…,,1.25Ξ ($306),"Jul 22, 2020"
9,Bid,87,Michel_M…,,1.25Ξ ($305),"Jul 13, 2020"
10,Claimed,87,,0xc352b5,,"Jun 23, 2017"
0,Bid,88,0x8a3d2e,,"33Ξ ($82,040)","Apr 17, 2021"
1,Bid,88,0x516358,,"30Ξ ($58,972)","Apr 07, 2021"
2,Bid Withdrawn,88,0x516358,,"22.88Ξ ($44,976)","Apr 07, 2021"
3,Bid,88,0x516358,,"22.88Ξ ($47,764)","Apr 04, 2021"
4,Bid Withdrawn,88,0x89eacd,,"8.80Ξ ($11,289)","Jan 28, 2021"
5,Bid,88,0x89eacd,,"8.80Ξ ($11,240)","Jan 27, 2021"
6,Bid Withdrawn,88,robers,,"3Ξ ($2,237)","Dec 31, 2020"
7,Bid,88,robers,,"3Ξ ($1,884)","Dec 25, 2020"
8,Bid Withdrawn,88,0x99a594,,0.15Ξ ($142),"Jan 04, 2018"
9,Bid,88,0x99a594,,0.15Ξ ($142),"Jan 04, 2018"
10,Bid,88,Slush,,0.05Ξ ($38),"Dec 26, 2017"
11,Bid Withdrawn,88,0x43b89f,,0.10Ξ ($31),"Oct 18, 2017"
12,Bid,88,0x43b89f,,0.10Ξ ($38),"Aug 30, 2017"
13,Claimed,88,,0xc352b5,,"Jun 23, 2017"
0,Offered,89,,,890Ξ ($1.59M),"Mar 16, 2021"
1,Offered,89,,,"300Ξ ($542,466)","Mar 12, 2021"
2,Bid Withdrawn,89,0xdc5556,,"51Ξ ($70,660)","Feb 28, 2021"
3,Bid,89,0xdc5556,,"51Ξ ($76,069)","Feb 27, 2021"
4,Bid Withdrawn,89,0xdc5556,,"47Ξ ($67,925)","Feb 27, 2021"
