,Type,Punk,From,To,Amount,Txn
9,Offered,3015,,subbo.et…,"120Ξ ($320,918)","Aug 04, 2021"
10,Offered,3015,,,"150Ξ ($372,471)","Aug 04, 2021"
11,Offered,3015,,,"160Ξ ($398,290)","Aug 03, 2021"
12,Offered,3015,,,"200Ξ ($456,058)","Jun 30, 2021"
13,Offered,3015,,,"120Ξ ($222,094)","Jun 25, 2021"
14,Offered,3015,,,"75Ξ ($144,898)","Jun 23, 2021"
15,Offered,3015,,,"100Ξ ($218,949)","Jun 19, 2021"
16,Offer Withdrawn,3015,,,,"Jun 10, 2021"
17,Offered,3015,,,"120Ξ ($288,924)","May 24, 2021"
18,Offered,3015,,,"95Ξ ($409,444)","May 12, 2021"
19,Offer Withdrawn,3015,,,,"May 11, 2021"
20,Offered,3015,,,"95Ξ ($391,943)","May 10, 2021"
21,Offered,3015,,,"150Ξ ($509,346)","May 04, 2021"
22,Offer Withdrawn,3015,,,,"May 04, 2021"
23,Offered,3015,,,"100Ξ ($342,203)","May 04, 2021"
24,Offered,3015,,,"150Ξ ($503,955)","May 04, 2021"
25,Offer Withdrawn,3015,,,,"Mar 13, 2021"
26,Offered,3015,,,"150Ξ ($266,160)","Mar 12, 2021"
27,Offered,3015,,,"100Ξ ($179,822)","Mar 12, 2021"
28,Offered,3015,,,"200Ξ ($357,898)","Mar 12, 2021"
29,Offered,3015,,,1KΞ ($1.8M),"Feb 22, 2021"
30,Offered,3015,,,"300Ξ ($556,542)","Feb 22, 2021"
31,Sold,3015,0x1da533,heygaret…,"60Ξ ($109,544)","Feb 14, 2021"
32,Offered,3015,,,"60Ξ ($77,408)","Feb 01, 2021"
33,Transfer,3015,DANNY,0x1da533,,"Aug 26, 2020"
34,Sold,3015,0xeb9191,DANNY,"7Ξ ($2,681)","Aug 25, 2020"
35,Offered,3015,,,"7Ξ ($2,697)","Aug 23, 2020"
36,Offer Withdrawn,3015,,,,"Aug 21, 2020"
37,Offered,3015,,,"9Ξ ($3,838)","Aug 13, 2020"
38,Bid Withdrawn,3015,Arsonic,,"3Ξ ($1,177)","Aug 10, 2020"
39,Bid,3015,Arsonic,,"3Ξ ($1,188)","Aug 07, 2020"
40,Offered,3015,,,"11Ξ ($3,449)","Jul 28, 2020"
41,Transfer,3015,0x4c1bd9…,0xeb9191,,"May 12, 2020"
42,Offer Withdrawn,3015,,,,"Mar 01, 2020"
43,Offered,3015,,,"8Ξ ($1,936)","Feb 26, 2020"
44,Bid,3015,0x3dde27,,2Ξ ($276),"Jan 05, 2020"
45,Bid Withdrawn,3015,el,,0.35Ξ ($108),"Jun 22, 2019"
46,Sold,3015,0x470e9b,0x4c1bd9…,1.25Ξ ($292),"May 18, 2019"
47,Bid,3015,el,,0.35Ξ ($73),"Nov 09, 2018"
48,Offered,3015,,,1.25Ξ ($282),"Aug 01, 2017"
49,Offered,3015,,,3.50Ξ ($680),"Jul 19, 2017"
50,Bid,3015,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
51,Claimed,3015,,0x470e9b,,"Jun 23, 2017"
0,Transfer,3016,0x207355,0x4084df,,"May 07, 2021"
1,Bid Withdrawn,3016,0x717403,,0.05Ξ ($16),"Jun 28, 2017"
2,Bid,3016,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
3,Claimed,3016,,0x207355,,"Jun 23, 2017"
0,Transfer,3017,0xf1ad94,0x032057,,"Jul 08, 2021"
1,Bid Withdrawn,3017,0xeac5f9,,"6Ξ ($11,614)","Jun 23, 2021"
2,Bid,3017,0xeac5f9,,"6Ξ ($11,805)","Jun 22, 2021"
3,Bid Withdrawn,3017,0x717403,,0.05Ξ ($14),"Jun 30, 2017"
4,Bid,3017,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
5,Claimed,3017,,0xf1ad94,,"Jun 23, 2017"
0,Bid Withdrawn,3018,brazy.et…,,"24.50Ξ ($42,421)","Mar 24, 2021"
1,Sold,3018,0xddfdcb,0x42f7c5,"25.99Ξ ($44,549)","Mar 24, 2021"
2,Bid,3018,brazy.et…,,"24.50Ξ ($41,221)","Mar 24, 2021"
3,Bid Withdrawn,3018,brazy.et…,,"24Ξ ($40,243)","Mar 24, 2021"
4,Bid,3018,brazy.et…,,"24Ξ ($39,828)","Mar 24, 2021"
5,Offered,3018,,,"25.99Ξ ($44,169)","Mar 23, 2021"
6,Offered,3018,,,"34.99Ξ ($61,990)","Mar 22, 2021"
7,Offered,3018,,,"49.99Ξ ($92,051)","Mar 20, 2021"
8,Offered,3018,,,"59.99Ξ ($106,440)","Mar 12, 2021"
9,Sold,3018,0x5b098b,0xddfdcb,"21.90Ξ ($42,789)","Feb 21, 2021"
10,Offered,3018,,,"21.90Ξ ($42,789)","Feb 21, 2021"
11,Bid Withdrawn,3018,Deeze,,"5.50Ξ ($7,005)","Jan 28, 2021"
12,Bid,3018,Deeze,,"5.50Ξ ($6,896)","Jan 28, 2021"
13,Claimed,3018,,0x5b098b,,"Jun 23, 2017"
0,Bid,3019,0xc7c6b9,,<0.01Ξ ($<0.01),"Dec 16, 2020"
1,Claimed,3019,,0xa58ea3,,"Jun 23, 2017"
0,Offer Withdrawn,3020,,,,"Jul 30, 2021"
1,Offered,3020,,,"29.50Ξ ($67,546)","Jul 29, 2021"
2,Sold,3020,0xc96de7,yfimaxi.…,"27.50Ξ ($62,966)","Jul 29, 2021"
3,Offered,3020,,,"27.50Ξ ($62,875)","Jul 29, 2021"
4,Offered,3020,,,"29Ξ ($66,362)","Jul 28, 2021"
5,Offered,3020,,,"30Ξ ($65,646)","Jul 27, 2021"
6,Sold,3020,0x5e3a91,0xc96de7,"24.20Ξ ($38,213)","Mar 02, 2021"
7,Offered,3020,,,"24.20Ξ ($37,039)","Mar 01, 2021"
8,Sold,3020,0xc272ed,0x5e3a91,"23Ξ ($33,001)","Mar 01, 2021"
9,Bid Withdrawn,3020,0x5e3a91,,"20Ξ ($28,696)","Mar 01, 2021"
10,Offered,3020,,,"23Ξ ($33,001)","Mar 01, 2021"
11,Bid,3020,0x5e3a91,,"20Ξ ($28,696)","Mar 01, 2021"
12,Offered,3020,,,"25Ξ ($35,870)","Mar 01, 2021"
13,Offered,3020,,,"35Ξ ($56,620)","Feb 25, 2021"
14,Claimed,3020,,0xc272ed,,"Jun 23, 2017"
0,Sold,3021,0xe4446d,0xef6d69,"24.50Ξ ($52,064)","Jun 29, 2021"
1,Bid Withdrawn,3021,0x9cb8c1,,"21Ξ ($37,185)","Jun 26, 2021"
2,Bid,3021,0x9cb8c1,,"21Ξ ($37,969)","Jun 25, 2021"
3,Bid,3021,0x8bb4f3,,"20Ξ ($36,429)","Jun 25, 2021"
4,Offered,3021,,,"24.50Ξ ($42,484)","Jun 22, 2021"
5,Offer Withdrawn,3021,,,,"Jun 18, 2021"
6,Offered,3021,,,"24.77Ξ ($63,682)","Jun 14, 2021"
7,Offered,3021,,,"26.50Ξ ($64,125)","Jun 12, 2021"
8,Offered,3021,,,"25Ξ ($64,397)","Jun 09, 2021"
9,Offer Withdrawn,3021,,,,"Jun 04, 2021"
10,Offered,3021,,,"25.50Ξ ($71,196)","Jun 03, 2021"
11,Offered,3021,,,"27.50Ξ ($74,513)","May 21, 2021"
12,Sold,3021,0xf2907a,0xe4446d,"24Ξ ($70,520)","May 19, 2021"
13,Bid Withdrawn,3021,0xbff231,,"18.50Ξ ($53,979)","May 19, 2021"
14,Bid,3021,0xbff231,,"18.50Ξ ($57,438)","May 19, 2021"
15,Offered,3021,,,"24Ξ ($74,515)","May 19, 2021"
16,Bid Withdrawn,3021,sartoshi…,,"18Ξ ($57,934)","May 19, 2021"
17,Bid,3021,sartoshi…,,"18Ξ ($61,244)","May 18, 2021"
18,Offered,3021,,,"26Ξ ($88,463)","May 18, 2021"
19,Transfer,3021,0x08ba5f,0xf2907a,,"May 18, 2021"
20,Sold,3021,0x2b20c6,0x08ba5f,"14Ξ ($47,634)","May 18, 2021"
21,Offered,3021,,,"14Ξ ($47,634)","May 18, 2021"
22,Bid,3021,0x2b044c,,0Ξ ($34),"May 05, 2021"
23,Bid,3021,0xc7c6b9,,<0.01Ξ ($<0.01),"Dec 16, 2020"
24,Claimed,3021,,0x2b20c6,,"Jun 23, 2017"
0,Transfer,3022,0x2f700d,0xcce6a9,,"Aug 30, 2021"
1,Sold,3022,0x51636d,0x2f700d,310Ξ ($1.02M),"Aug 29, 2021"
2,Offered,3022,,,"310Ξ ($978,986)","Aug 26, 2021"
3,Sold,3022,0x19f233,0x51636d,"47Ξ ($83,606)","Mar 11, 2021"
4,Bid,3022,0x51636d,,"47Ξ ($83,606)","Mar 11, 2021"
5,Offered,3022,,,"73Ξ ($129,856)","Mar 11, 2021"
6,Offered,3022,,,"50Ξ ($90,073)","Mar 11, 2021"
7,Bid Withdrawn,3022,comicdao…,,"15Ξ ($28,665)","Feb 19, 2021"
8,Bid,3022,comicdao…,,"15Ξ ($29,045)","Feb 18, 2021"
9,Bid Withdrawn,3022,0xe4f0ac,,"16Ξ ($30,662)","Feb 18, 2021"
10,Bid,3022,0xe4f0ac,,"16Ξ ($30,662)","Feb 18, 2021"
11,Claimed,3022,,0x19f233,,"Jun 23, 2017"
0,Sold,3023,Hemba,snax,1.40Ξ ($524),"Sep 11, 2020"
1,Offered,3023,,,1.40Ξ ($524),"Sep 11, 2020"
2,Claimed,3023,,Hemba,,"Jun 23, 2017"
0,Transfer,3024,0xc7437f,0x536c73,,"Aug 07, 2021"
1,Sold,3024,0xf1ad94,0xc7437f,"35Ξ ($73,091)","Jul 10, 2021"
2,Bid Withdrawn,3024,kevallin…,,"25.82Ξ ($59,851)","Jul 06, 2021"
3,Bid,3024,kevallin…,,"25.82Ξ ($57,356)","Jul 05, 2021"
4,Bid Withdrawn,3024,bazillio…,,"19.50Ξ ($41,438)","Jun 29, 2021"
5,Bid,3024,bazillio…,,"19.50Ξ ($40,701)","Jun 29, 2021"
6,Bid Withdrawn,3024,0xe1b013,,"15.20Ξ ($30,146)","Jun 23, 2021"
7,Bid,3024,0xe1b013,,"15.20Ξ ($27,680)","Jun 22, 2021"
8,Offered,3024,,,"35Ξ ($90,902)","Jun 02, 2021"
9,Offered,3024,,,"80Ξ ($211,456)","May 25, 2021"
10,Claimed,3024,,0xf1ad94,,"Jun 23, 2017"
0,Offer Withdrawn,3025,,,,"Aug 27, 2021"
1,Offered,3025,,,"92.50Ξ ($299,541)","Aug 27, 2021"
2,Offered,3025,,,"96Ξ ($310,875)","Aug 27, 2021"
3,Transfer,3025,isengard…,dandelio…,,"Mar 21, 2021"
4,Sold,3025,0x5f5df4,isengard…,"23.99Ξ ($36,571)","Mar 04, 2021"
5,Offered,3025,,,"23.99Ξ ($36,220)","Mar 02, 2021"
6,Bid Withdrawn,3025,0x0b8785,,"21Ξ ($31,955)","Mar 01, 2021"
7,Bid,3025,0x0b8785,,"21Ξ ($31,940)","Mar 01, 2021"
8,Offered,3025,,,"24.99Ξ ($48,965)","Feb 21, 2021"
9,Transfer,3025,0xa3cb30,0x5f5df4,,"Feb 21, 2021"
10,Transfer,3025,0x00bd9f,0xa3cb30,,"Mar 07, 2018"
11,Claimed,3025,,0x00bd9f,,"Jun 23, 2017"
0,Transfer,3026,0xa3cb30,0x062c54,,"Mar 14, 2021"
1,Offer Withdrawn,3026,,,,"Feb 18, 2021"
2,Offered,3026,,,"24.99Ξ ($45,197)","Feb 17, 2021"
3,Bid Withdrawn,3026,gfunk.et…,,"10Ξ ($17,398)","Feb 17, 2021"
4,Bid,3026,gfunk.et…,,"10Ξ ($17,675)","Feb 16, 2021"
5,Offered,3026,,,"18.50Ξ ($21,032)","Jan 15, 2021"
6,Offered,3026,,,"13.10Ξ ($4,559)","Oct 09, 2020"
7,Offered,3026,,,"11.50Ξ ($4,035)","Oct 08, 2020"
8,Transfer,3026,0x00bd9f,0xa3cb30,,"Mar 07, 2018"
9,Claimed,3026,,0x00bd9f,,"Jun 23, 2017"
0,Transfer,3027,0xde7f67,0xea2606,,"Aug 27, 2021"
1,Offer Withdrawn,3027,,,,"Aug 25, 2021"
2,Offered,3027,,,"155Ξ ($496,640)","Aug 24, 2021"
3,Offered,3027,,,"159Ξ ($532,946)","Aug 23, 2021"
4,Sold,3027,0x062c54,0xde7f67,"130Ξ ($435,742)","Aug 23, 2021"
5,Bid Withdrawn,3027,0x4372de,,"65Ξ ($176,379)","Aug 04, 2021"
6,Offered,3027,,,"130Ξ ($350,141)","Aug 04, 2021"
7,Bid,3027,0x4372de,,"65Ξ ($175,735)","Aug 04, 2021"
8,Offered,3027,,,"85Ξ ($181,921)","Apr 18, 2021"
9,Transfer,3027,0xa3cb30,0x062c54,,"Mar 14, 2021"
10,Transfer,3027,0x00bd9f,0xa3cb30,,"Mar 07, 2018"
11,Claimed,3027,,0x00bd9f,,"Jun 23, 2017"
0,Transfer,3028,DANNY,0x1da533,,"Jan 30, 2021"
1,Sold,3028,0x09d408,DANNY,"15Ξ ($20,230)","Jan 30, 2021"
2,Offered,3028,,,"15Ξ ($20,753)","Jan 30, 2021"
3,Sold,3028,Novo311,0x09d408,"9.98Ξ ($12,650)","Jan 27, 2021"
4,Offered,3028,,,"9.98Ξ ($13,087)","Jan 27, 2021"
5,Bid Withdrawn,3028,0xd2c6db,,"6.85Ξ ($8,973)","Jan 26, 2021"
6,Bid,3028,0xd2c6db,,"6.85Ξ ($9,180)","Jan 26, 2021"
7,Offered,3028,,,"7.98Ξ ($9,590)","Jan 17, 2021"
8,Offer Withdrawn,3028,,,,"Dec 29, 2020"
9,Offered,3028,,,"7.98Ξ ($4,738)","Dec 01, 2020"
10,Offered,3028,,,"19.98Ξ ($7,289)","Oct 16, 2020"
11,Sold,3028,0xa3cb30,Novo311,"6.10Ξ ($2,225)","Oct 16, 2020"
12,Bid Withdrawn,3028,Novo311,,"4.60Ξ ($1,678)","Oct 16, 2020"
13,Offered,3028,,,"6.10Ξ ($2,234)","Oct 16, 2020"
14,Bid,3028,Novo311,,"4.60Ξ ($1,713)","Oct 11, 2020"
15,Transfer,3028,0x00bd9f,0xa3cb30,,"Mar 07, 2018"
16,Claimed,3028,,0x00bd9f,,"Jun 23, 2017"
0,Sold,3029,point-gr…,bobeglz.…,"41.50Ξ ($104,865)","Aug 04, 2021"
1,Offered,3029,,,"41.50Ξ ($107,622)","Aug 01, 2021"
2,Offered,3029,,,"39.90Ξ ($102,981)","Aug 01, 2021"
3,Sold,3029,Kenney,point-gr…,"35Ξ ($89,768)","Aug 01, 2021"
4,Offered,3029,,,"35Ξ ($80,830)","Jul 28, 2021"
5,Bid Withdrawn,3029,0xb8ffa9,,0.40Ξ ($768),"Apr 01, 2021"
6,Bid,3029,0xb8ffa9,,0.40Ξ ($718),"Mar 30, 2021"
7,Sold,3029,Hemba,Kenney,0.17Ξ ($196),"Jan 20, 2018"
8,Offered,3029,,,0.17Ξ ($217),"Jan 15, 2018"
9,Offered,3029,,,0.48Ξ ($182),"Aug 30, 2017"
10,Transfer,3029,0xe4d36b,Hemba,,"Jun 28, 2017"
11,Bid,3029,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
12,Claimed,3029,,0xe4d36b,,"Jun 23, 2017"
0,Offered,3030,,,"200Ξ ($648,246)","Aug 28, 2021"
1,Sold,3030,0xceb63c,0x0051c6,"51.99Ξ ($143,581)","Aug 06, 2021"
2,Offered,3030,,,"51.99Ξ ($143,589)","Aug 06, 2021"
3,Offer Withdrawn,3030,,,,"Aug 06, 2021"
4,Offered,3030,,,"52.49Ξ ($145,734)","Aug 06, 2021"
5,Offered,3030,,,"53.25Ξ ($147,595)","Aug 06, 2021"
6,Offered,3030,,,"53.50Ξ ($148,288)","Aug 06, 2021"
7,Sold,3030,krainak.…,0xceb63c,"35Ξ ($92,456)","Aug 05, 2021"
8,Offered,3030,,,"35Ξ ($89,063)","Aug 02, 2021"
9,Bid Withdrawn,3030,cybersto…,,"27Ξ ($70,019)","Aug 01, 2021"
10,Bid,3030,cybersto…,,"27Ξ ($69,686)","Aug 01, 2021"
11,Offered,3030,,,"35.50Ξ ($91,624)","Aug 01, 2021"
12,Offer Withdrawn,3030,,,,"Aug 01, 2021"
13,Offered,3030,,,"35Ξ ($72,532)","Jul 23, 2021"
14,Transfer,3030,krainak.…,krainak.…,,"Jun 10, 2021"
15,Transfer,3030,0x661c12,krainak.…,,"May 14, 2021"
16,Sold,3030,ddaavvee,0x661c12,"30Ξ ($49,157)","Feb 24, 2021"
17,Offered,3030,,,"30Ξ ($11,321)","Sep 18, 2020"
18,Claimed,3030,,ddaavvee,,"Jun 23, 2017"
0,Transfer,3031,0xca8fe4,0x062c54,,"Mar 14, 2021"
1,Bid Withdrawn,3031,0x7352f1,,0.12Ξ ($197),"Feb 25, 2021"
2,Bid,3031,0x7352f1,,0.12Ξ ($203),"Feb 23, 2021"
3,Bid,3031,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
4,Transfer,3031,0x00bd9f,0xca8fe4,,"Jun 25, 2017"
5,Claimed,3031,,0x00bd9f,,"Jun 23, 2017"
0,Offer Withdrawn,3032,,,,"Jun 25, 2021"
1,Bid Withdrawn,3032,0xcf6a75,,0.28Ξ ($547),"Jun 23, 2021"
2,Bid,3032,0xcf6a75,,0.28Ξ ($753),"Jun 02, 2021"
3,Bid Withdrawn,3032,0xbb1ec7,,"75Ξ ($250,945)","May 04, 2021"
4,Bid,3032,0xbb1ec7,,"75Ξ ($247,174)","May 03, 2021"
5,Bid Withdrawn,3032,0xbb1ec7,,"65Ξ ($214,217)","May 03, 2021"
6,Offered,3032,,,"115Ξ ($359,645)","May 03, 2021"
7,Bid,3032,0xbb1ec7,,"65Ξ ($203,278)","May 03, 2021"
8,Offered,3032,,,"165Ξ ($408,961)","Apr 26, 2021"
9,Bid Withdrawn,3032,0x0503ed,,"45Ξ ($81,345)","Mar 15, 2021"
10,Bid,3032,0x0503ed,,"45Ξ ($83,945)","Mar 14, 2021"
11,Transfer,3032,curating…,0x88c500,,"Feb 16, 2021"
12,Bid Withdrawn,3032,0x0503ed,,"13Ξ ($23,017)","Feb 09, 2021"
13,Bid,3032,0x0503ed,,"13Ξ ($22,774)","Feb 09, 2021"
14,Bid,3032,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
15,Claimed,3032,,curating…,,"Jun 23, 2017"
0,Offer Withdrawn,3033,,,,"Aug 28, 2021"
1,Offered,3033,,,"229.99Ξ ($403,943)","Mar 12, 2021"
2,Sold,3033,0xc2b3cb,0x9acbb5,"22.90Ξ ($39,976)","Mar 12, 2021"
3,Offered,3033,,,"22.90Ξ ($42,146)","Mar 11, 2021"
4,Sold,3033,0xfc2a61,0xc2b3cb,"21Ξ ($38,649)","Mar 11, 2021"
5,Offered,3033,,,"21Ξ ($38,009)","Mar 11, 2021"
6,Transfer,3033,0xb1adce,0xfc2a61,,"Mar 11, 2021"
7,Bid Withdrawn,3033,0x65ba4f,,"6.66Ξ ($12,177)","Feb 14, 2021"
8,Bid,3033,0x65ba4f,,"6.66Ξ ($12,371)","Feb 13, 2021"
9,Transfer,3033,0xdac01f,0xb1adce,,"Feb 12, 2021"
10,Offer Withdrawn,3033,,,,"Feb 12, 2021"
11,Offered,3033,,,"8.88Ξ ($15,722)","Feb 09, 2021"
12,Offered,3033,,,"6.50Ξ ($11,508)","Feb 09, 2021"
13,Sold,3033,Zonked,0xdac01f,"5.50Ξ ($9,450)","Feb 08, 2021"
14,Offered,3033,,,"5.50Ξ ($8,948)","Feb 07, 2021"
15,Sold,3033,0x033ee7,Zonked,"4.16Ξ ($5,204)","Jan 23, 2021"
16,Offered,3033,,,"4.16Ξ ($5,239)","Jan 23, 2021"
17,Sold,3033,Michel_M…,0x033ee7,2.49Ξ ($861),"Sep 24, 2020"
18,Offered,3033,,,2.49Ξ ($861),"Sep 24, 2020"
19,(Unwrap),3033,WrappedC…,Michel_M…,,"Sep 24, 2020"
20,Sold,3033,Pranksy,Michel_M…,2.19Ξ ($757),"Sep 24, 2020"
21,Sold,3033,Hemba,Pranksy,1.80Ξ ($613),"Sep 22, 2020"
22,(Wrap),3033,0x193847,WrappedC…,,"Sep 15, 2020"
23,Transfer,3033,Hemba,0x193847,,"Sep 15, 2020"
24,Claimed,3033,,Hemba,,"Jun 23, 2017"
0,Offered,3034,,,"300Ξ ($967,353)","Aug 28, 2021"
1,Bid Withdrawn,3034,NFTinTin,,"3.60Ξ ($1,310)","Oct 09, 2020"
2,Offered,3034,,,"150Ξ ($54,668)","Oct 09, 2020"
3,Sold,3034,0x45ea36,simontay…,"4.25Ξ ($1,549)","Oct 09, 2020"
4,Bid,3034,NFTinTin,,"3.60Ξ ($1,264)","Oct 09, 2020"
5,Bid,3034,Michel_M…,,"3.50Ξ ($1,229)","Oct 09, 2020"
6,Offered,3034,,,"4.25Ξ ($1,493)","Oct 09, 2020"
7,Offered,3034,,,"5.75Ξ ($1,955)","Oct 07, 2020"
8,Transfer,3034,0x334e22,0x45ea36,,"Oct 07, 2020"
9,Sold,3034,Hemba,0x334e22,0.12Ξ ($16),"Nov 20, 2018"
10,Offered,3034,,,0.12Ξ ($22),"Nov 18, 2018"
11,Claimed,3034,,Hemba,,"Jun 23, 2017"
0,Transfer,3035,0x207355,0x4084df,,"May 07, 2021"
1,Bid,3035,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
2,Claimed,3035,,0x207355,,"Jun 23, 2017"
0,Bid,3036,0x31966d,,0.08Ξ ($257),"Aug 25, 2021"
1,Bid,3036,0xc7c6b9,,<0.01Ξ ($<0.01),"Dec 16, 2020"
2,Transfer,3036,0x5b098b,0x25cb96,,"Jul 16, 2019"
3,Claimed,3036,,0x5b098b,,"Jun 23, 2017"
0,Sold,3037,Hemba,0x8ca89c,0.12Ξ ($83),"Dec 14, 2017"
1,Offered,3037,,,0.12Ξ ($84),"Dec 13, 2017"
2,Transfer,3037,0xe4d36b,Hemba,,"Jun 28, 2017"
3,Claimed,3037,,0xe4d36b,,"Jun 23, 2017"
0,Bid Withdrawn,3038,thebinoc…,,"26Ξ ($84,439)","May 05, 2021"
1,Bid,3038,thebinoc…,,"26Ξ ($84,439)","May 05, 2021"
2,Bid Withdrawn,3038,thebinoc…,,"28.50Ξ ($95,615)","May 05, 2021"
3,Bid,3038,thebinoc…,,"28.50Ξ ($96,196)","May 04, 2021"
4,Transfer,3038,0x133524,0xd79b93,,"May 04, 2021"
5,Bid,3038,0xceb63c,,"25Ξ ($84,689)","May 04, 2021"
6,Claimed,3038,,0x133524,,"Jun 23, 2017"
0,(Unwrap),3039,WrappedC…,0x727fb8,,"May 03, 2021"
1,Bid Withdrawn,3039,csteam,,0.70Ξ ($243),"Oct 03, 2020"
2,(Wrap),3039,0x1f25de,WrappedC…,,"Sep 28, 2020"
3,Transfer,3039,0x727fb8,0x1f25de,,"Sep 28, 2020"
4,Sold,3039,j1mmy,0x727fb8,"8.99Ξ ($3,280)","Sep 28, 2020"
5,Offered,3039,,,"8.99Ξ ($3,216)","Sep 28, 2020"
6,Offer Withdrawn,3039,,,,"Sep 14, 2020"
7,Offered,3039,,,"4.20Ξ ($1,572)","Sep 12, 2020"
8,Offer Withdrawn,3039,,,,"Apr 17, 2020"
9,Bid,3039,csteam,,0.70Ξ ($156),"Feb 10, 2020"
10,Bid Withdrawn,3039,jmg,,1.45Ξ ($258),"Jan 18, 2020"
11,Bid,3039,jmg,,1.45Ξ ($238),"Jan 16, 2020"
12,Offered,3039,,,2Ξ ($325),"Jan 16, 2020"
13,Transfer,3039,Avastars,j1mmy,,"Jan 01, 2020"
14,Transfer,3039,jimmy,Avastars,,"May 24, 2019"
15,Transfer,3039,j1mmy,jimmy,,"Apr 26, 2019"
16,Sold,3039,0x996737,j1mmy,1Ξ ($176),"Apr 07, 2019"
17,Bid,3039,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
18,Offered,3039,,,1Ξ ($305),"Jun 24, 2017"
19,Claimed,3039,,0x996737,,"Jun 23, 2017"
0,Offer Withdrawn,3040,,,,"Aug 28, 2021"
1,Offered,3040,,,"200Ξ ($554,440)","Aug 06, 2021"
2,Sold,3040,0x8234be,0x9e1e40,0.10Ξ ($85),"Feb 23, 2018"
3,Offered,3040,,,0.10Ξ ($85),"Feb 23, 2018"
4,Offered,3040,,,"1Ξ ($1,170)","Jan 29, 2018"
5,Offered,3040,,,0.15Ξ ($173),"Jan 20, 2018"
6,Offered,3040,,,0.20Ξ ($131),"Dec 12, 2017"
7,Claimed,3040,,0x8234be,,"Jun 23, 2017"
0,Sold,3041,Hemba,Kenney,0.14Ξ ($161),"Jan 20, 2018"
1,Offered,3041,,,0.14Ξ ($98),"Dec 13, 2017"
2,Claimed,3041,,Hemba,,"Jun 23, 2017"
0,Transfer,3042,0x142ae8,0x4d697e,,"Aug 08, 2021"
1,Offered,3042,,,"88.89Ξ ($245,958)","Aug 05, 2021"
2,Offered,3042,,,"58.88Ξ ($153,161)","Aug 01, 2021"
3,Offered,3042,,,"38.89Ξ ($82,729)","Jul 25, 2021"
4,Offered,3042,,,"25.56Ξ ($88,066)","May 07, 2021"
5,Offered,3042,,,"27Ξ ($90,340)","May 04, 2021"
6,Transfer,3042,0xdaef5b,0x142ae8,,"Apr 17, 2021"
7,Sold,3042,0xd3e2e7,0xdaef5b,"14Ξ ($26,682)","Feb 18, 2021"
8,Offered,3042,,,"14Ξ ($25,676)","Feb 17, 2021"
9,Sold,3042,robers,0xd3e2e7,"8.76Ξ ($15,796)","Feb 16, 2021"
10,Offered,3042,,,"8.76Ξ ($15,691)","Feb 16, 2021"
11,Transfer,3042,0x87cdbf,robers,,"Jan 24, 2021"
12,(Unwrap),3042,WrappedC…,0x87cdbf,,"Oct 30, 2020"
13,(Wrap),3042,0xbf08e1,WrappedC…,,"Oct 27, 2020"
14,Transfer,3042,2pac,0xbf08e1,,"Oct 27, 2020"
15,(Unwrap),3042,WrappedC…,2pac,,"Oct 27, 2020"
16,(Wrap),3042,0xa16152,WrappedC…,,"Oct 24, 2020"
17,Transfer,3042,0x257e2b,0xa16152,,"Oct 24, 2020"
18,Offer Withdrawn,3042,,,,"Oct 24, 2020"
19,Offered,3042,,,"4.49Ξ ($1,856)","Oct 24, 2020"
20,Offered,3042,,,"4.99Ξ ($2,067)","Oct 23, 2020"
21,(Unwrap),3042,WrappedC…,0x257e2b,,"Oct 21, 2020"
22,(Wrap),3042,0xa16152,WrappedC…,,"Oct 19, 2020"
23,Transfer,3042,0x257e2b,0xa16152,,"Oct 19, 2020"
24,Offer Withdrawn,3042,,,,"Oct 19, 2020"
25,Offered,3042,,,"5.40Ξ ($1,982)","Oct 16, 2020"
26,Offer Withdrawn,3042,,,,"Oct 15, 2020"
27,Offered,3042,,,"5.20Ξ ($1,942)","Oct 15, 2020"
28,Offer Withdrawn,3042,,,,"Oct 15, 2020"
29,Offered,3042,,,"6.49Ξ ($2,448)","Oct 13, 2020"
30,Offered,3042,,,"5.49Ξ ($2,110)","Oct 13, 2020"
31,Offer Withdrawn,3042,,,,"Oct 12, 2020"
32,Bid Withdrawn,3042,0x491be7,,"4.20Ξ ($1,565)","Oct 11, 2020"
33,Offered,3042,,,"5.49Ξ ($2,046)","Oct 11, 2020"
34,Sold,3042,0x45ea36,0x257e2b,"4.40Ξ ($1,639)","Oct 11, 2020"
35,Bid,3042,0x491be7,,"4.20Ξ ($1,565)","Oct 11, 2020"
36,Bid,3042,0x257e2b,,"4.10Ξ ($1,528)","Oct 11, 2020"
37,Bid,3042,0x257e2b,,"3.90Ξ ($1,452)","Oct 11, 2020"
38,Offered,3042,,,"4.40Ξ ($1,638)","Oct 11, 2020"
39,Transfer,3042,0x334e22,0x45ea36,,"Oct 07, 2020"
