,etherscan,opensea,owned,ethereums_spent,dollar_spent,ethereums_earned,dollar_earned,First_punk,Last_punk
2274,0xbc2055,0,1,120.5,412274.0,0.0,0.0,none,none
2275,0x484a12,0,1,50.0,171068.0,0.0,0.0,"Aug 4, 2021","Aug 4, 2021"
2276,0xf4ea62,0,1,0.0,0.0,0.0,0.0,none,none
2277,0x19dbeb,0,1,0.0,0.0,0.0,0.0,none,none
2278,0x2a4821,0,1,93.0,318186.0,0.0,0.0,none,none
2279,0x4c343e,0,1,0.0,0.0,0.0,0.0,"Aug 1, 2021","Aug 1, 2021"
2280,0x0e81ea,0,1,0.0,0.0,0.0,0.0,"Aug 8, 2021","Aug 8, 2021"
2281,0x0a7245,0,1,374.0,1280000.0,250.0,855340.0,"Aug 6, 2021","Aug 6, 2021"
2282,0x39edb9,0,1,0.0,0.0,0.0,0.0,"Jul 16, 2019","Jul 16, 2019"
2283,0x00014f,0,1,0.0,0.0,0.0,0.0,"Jul 16, 2019","Jul 16, 2019"
2284,0xfdd41f,0,1,66.66,228068.0,0.0,0.0,"Aug 1, 2021","Aug 1, 2021"
2285,0xfb9a27,0,1,62.0,212124.0,0.0,0.0,"Aug 15, 2021","Aug 15, 2021"
2286,0x70fcbd,0,1,0.0,0.0,0.0,0.0,"Jul 16, 2019","Jul 16, 2019"
2287,0x2a0b4b,0,1,40.0,136854.0,0.0,0.0,"Apr 18, 2021","Apr 18, 2021"
2288,0x86f589,0,1,0.0,0.0,0.0,0.0,"Jul 16, 2019","Jul 16, 2019"
2289,0xea8bf9,0,1,104.0,355821.0,0.0,0.0,none,none
2290,0x598b01,0,1,122.22,418159.0,0.0,0.0,none,none
2291,0x0654ef,0,1,12.77,43691.0,0.0,0.0,"May 13, 2021","May 13, 2021"
2292,0x04ede4,0,1,95.79,327732.0,277.1,948059.0,"Mar 4, 2021","Aug 23, 2021"
2293,0x16bd68,0,1,30.0,102641.0,0.0,0.0,"Aug 1, 2021","Aug 1, 2021"
2294,0x606cca,0,1,23.99,82078.0,0.0,0.0,"Jul 30, 2021","Jul 30, 2021"
2295,0x44b963,0,1,0.0,0.0,0.0,0.0,"Aug 5, 2020","Aug 5, 2020"
2296,0xfde4a6,0,1,19.5,66717.0,0.0,0.0,"Jun 16, 2021","Jun 16, 2021"
2297,0x96c572,0,1,157.78,539822.0,264.99,906626.0,"Jul 21, 2021","Jul 21, 2021"
2298,0x03804b,0,1,146.2,500203.0,0.0,0.0,none,none
2299,0xfd7e83,0,1,14.5,49610.0,0.0,0.0,"Jun 10, 2021","Jun 10, 2021"
2300,0x62cf51,1,1,0.0,0.0,120.0,410563.0,"Jun 9, 2021","Jun 9, 2021"
2301,0x0ae8a4,0,1,0.0,0.0,0.0,0.0,"Jul 9, 2021","Jul 9, 2021"
2302,0x21c839,0,1,0.0,0.0,0.0,0.0,"May 7, 2021","May 7, 2021"
2303,0x10ab93,0,1,78.5,268577.0,85.5,292526.0,"Jul 30, 2021","Jul 30, 2021"
2304,0xb260ee,0,1,0.0,0.0,0.0,0.0,"Jul 16, 2019","Jul 16, 2019"
2305,0x80e2df,0,1,23.79,81394.0,0.0,0.0,"Apr 16, 2021","Apr 16, 2021"
2306,0x66058c,0,1,0.0,0.0,0.0,0.0,"Jul 16, 2019","Jul 16, 2019"
2307,0xac4109,0,1,17.75,60729.0,0.0,0.0,"Jul 5, 2021","Jul 5, 2021"
2308,0xf3cad4,0,1,0.0,0.0,1280.0,4390000.0,"May 7, 2021","May 7, 2021"
2309,0x3d40e3,0,1,22.94,78486.0,0.0,0.0,"Mar 1, 2021","Mar 1, 2021"
2310,0x1649b2,0,1,119.24,407963.0,103.0,352400.0,"Jul 7, 2021","Aug 1, 2021"
2311,0xb6cf25,0,1,26.0,88955.0,0.0,0.0,"May 31, 2021","May 31, 2021"
2312,0xbe6e23,0,1,0.0,0.0,0.0,0.0,"Feb 14, 2021","Feb 14, 2021"
2313,0x2146a3,0,1,0.0,0.0,0.0,0.0,"Jul 16, 2019","Jul 16, 2019"
2314,0x012e16,0,1,29.99,102607.0,0.0,0.0,"Aug 1, 2021","Aug 1, 2021"
2315,0x6793f8,0,1,50.0,171068.0,0.0,0.0,"Jul 9, 2021","Jul 9, 2021"
2316,0x785bc2,0,1,45.0,153961.0,0.0,0.0,"Aug 6, 2021","Aug 6, 2021"
2317,0xa6d449,0,1,51.9,177569.0,0.0,0.0,"Aug 21, 2021","Aug 21, 2021"
2318,0xbd17e0,0,1,0.0,0.0,27.5,94087.0,"Feb 14, 2021","Feb 14, 2021"
2319,0x25cb96,0,1,0.0,0.0,0.0,0.0,"Jul 16, 2019","Jul 16, 2019"
2320,0xf5c554,0,1,0.0,0.0,0.0,0.0,none,none
2321,0x7f00f2,0,1,0.0,0.0,96.96,331735.0,"Aug 21, 2021","Aug 23, 2021"
2322,0x6e8f26,0,1,32.0,109484.0,0.0,0.0,"May 15, 2021","May 15, 2021"
2323,0xfed05b,0,1,149.0,509783.0,0.0,0.0,none,none
2324,0xc0924d,0,1,0.0,0.0,0.0,0.0,none,none
2325,0xbe6377,0,1,53.99,184719.0,0.0,0.0,"Mar 11, 2021","Mar 11, 2021"
2326,0xad3b50,0,1,78.0,266866.0,0.0,0.0,none,none
2327,0x2d45db,0,1,23.99,82078.0,0.0,0.0,"Apr 25, 2021","Apr 25, 2021"
2328,0x5e7ab9,0,1,11.57,39585.0,0.0,0.0,"Dec 14, 2020","Dec 14, 2020"
2329,0x45fe0c,0,1,105.0,359243.0,0.0,0.0,"Aug 15, 2021","Aug 15, 2021"
2330,0xaeab53,0,1,127.9,437592.0,0.0,0.0,none,none
2331,0x60cd04,0,1,13.99,47865.0,0.0,0.0,"May 13, 2021","May 13, 2021"
2332,0x0f045a,0,1,0.0,0.0,20.0,68427.0,"Apr 26, 2021","Apr 26, 2021"
2333,0xa0efdc,0,1,56.45,193145.0,62.6,214177.0,"Feb 25, 2021","Mar 7, 2021"
2334,0x573555,0,1,0.0,0.0,0.0,0.0,"Aug 22, 2021","Aug 22, 2021"
2335,0x7fb48d,0,1,0.0,0.0,0.0,0.0,none,none
2336,0xb9ccea,0,1,60.0,205282.0,0.0,0.0,"Aug 6, 2021","Aug 6, 2021"
2337,0x5670ae,0,1,0.0,0.0,0.0,0.0,none,none
2338,0x59d4fd,0,1,0.0,0.0,0.0,0.0,"Apr 18, 2021","Apr 18, 2021"
2339,0xfd6bf7,0,1,45.71,156390.0,35.0,119748.0,"Feb 19, 2021","Feb 19, 2021"
2340,0x32b1dc,1,1,1.2,4102.0,0.0,0.0,"May 26, 2020","May 26, 2020"
2341,0x5d4fd9,0,1,19.75,67572.0,0.0,0.0,"Mar 27, 2021","Mar 27, 2021"
2342,0x314e07,0,1,166.66,570204.0,0.0,0.0,none,none
2343,0x00493a,0,1,22.99,78657.0,0.0,0.0,"Jul 29, 2021","Jul 29, 2021"
2344,0xe487ed,0,1,0.0,0.0,0.0,0.0,"Apr 15, 2021","Apr 15, 2021"
2345,0xd6d686,0,1,200.0,684272.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
2346,0xcb8172,0,1,67.5,230942.0,70.0,239495.0,"Feb 22, 2021","Mar 2, 2021"
2347,0xd2d70b,0,1,3.98,13617.0,0.0,0.0,"Jan 21, 2021","Jan 21, 2021"
2348,0x59d20c,0,1,92.29,315757.0,0.0,0.0,none,none
2349,0xeca9c6,0,1,0.0,0.0,0.0,0.0,"Apr 28, 2021","Apr 28, 2021"
2350,0xc5417a,0,1,24.99,85500.0,0.0,0.0,"Mar 21, 2021","Mar 21, 2021"
2351,0x0c3550,0,1,51.5,176200.0,0.0,0.0,"Aug 7, 2021","Aug 7, 2021"
2352,0x5a483c,1,1,4.75,16251.0,0.0,0.0,"Aug 6, 2020","Aug 6, 2020"
2353,0x188408,0,1,19.88,68017.0,0.0,0.0,"May 21, 2021","May 21, 2021"
2354,0xa081ae,0,1,0.0,0.0,0.0,0.0,"Aug 20, 2021","Aug 20, 2021"
2355,0x110929,0,1,15.3,52347.0,58.49,200115.0,"Jul 5, 2021","Jul 5, 2021"
2356,0x4e335b,0,1,41.97,143594.0,0.0,0.0,"Aug 5, 2021","Aug 5, 2021"
2357,0xfdbd7c,0,1,0.0,0.0,0.0,0.0,none,none
2358,0x41bf57,0,1,19.99,68393.0,0.0,0.0,"May 26, 2021","May 26, 2021"
2359,0xad0460,0,1,51.44,176008.0,0.0,0.0,"Aug 17, 2021","Aug 17, 2021"
2360,0xbb634e,0,1,14.75,50465.0,0.0,0.0,"Jun 2, 2021","Jun 2, 2021"
2361,0x9320ad,0,1,0.0,0.0,0.0,0.0,none,none
2362,0x095a7d,0,1,15.51,53065.0,0.0,0.0,"Jun 27, 2021","Jun 27, 2021"
2363,0x52768f,0,1,2.0,6843.0,0.0,0.0,"Jul 31, 2019","Jul 31, 2019"
2364,0xfdcd64,0,1,0.0,0.0,0.0,0.0,none,none
2365,0x7bf182,0,1,15.66,53578.0,0.0,0.0,"Apr 7, 2021","Apr 7, 2021"
2366,0xd7029b,0,1,27.75,94943.0,0.0,0.0,"Jul 16, 2021","Jul 16, 2021"
2367,0x565cad,0,1,0.0,0.0,0.0,0.0,"Feb 19, 2021","Feb 19, 2021"
2368,0x444d70,0,1,0.0,0.0,0.0,0.0,none,none
2369,0x67d21e,0,1,6.75,23094.0,0.0,0.0,"Feb 9, 2021","Feb 9, 2021"
2370,0x8e3fab,0,1,75.0,256602.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
2371,0x6865d9,0,1,17.0,58163.0,0.0,0.0,"Jun 26, 2021","Jun 26, 2021"
2372,0xb02492,0,1,109.0,372928.0,0.0,0.0,none,none
2373,0x161dba,0,1,97.5,333583.0,76.5,261734.0,"Aug 11, 2021","Aug 11, 2021"
2374,0x1d1c9d,0,1,48.35,165423.0,0.0,0.0,"Aug 12, 2021","Aug 12, 2021"
2375,0xd0360e,0,1,95.0,325029.0,0.0,0.0,none,none
2376,0xd478df,0,1,0.0,0.0,0.0,0.0,none,none
2377,0xe8075d,0,1,146.75,502085.0,165.0,564524.0,"May 10, 2021","May 10, 2021"
2378,0xfcc611,0,1,0.0,0.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
2379,0x00d29f,0,1,294.69,1010000.0,274.3,938479.0,"Aug 5, 2021","Aug 23, 2021"
2380,0xedb309,0,1,0.0,0.0,0.0,0.0,"Jan 17, 2020","Jan 17, 2020"
2381,0x073e9b,0,1,66.97,229128.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
2382,0xff95c3,0,1,84.44,288900.0,180.55,617727.0,"Jun 10, 2021","Aug 6, 2021"
2383,0x6f7c41,0,1,240.0,821126.0,0.0,0.0,none,none
2384,0x3280f8,0,1,0.0,0.0,0.0,0.0,"Aug 8, 2021","Aug 8, 2021"
2385,0xba45f8,0,1,0.0,0.0,0.0,0.0,none,none
2386,0x7d8580,0,1,24.99,85500.0,0.0,0.0,"Mar 11, 2021","Mar 11, 2021"
2387,0x90b2e9,0,1,13.87,47454.0,0.0,0.0,"Feb 18, 2021","Feb 18, 2021"
2388,0x28d804,0,1,26.99,92343.0,0.0,0.0,"May 19, 2021","May 19, 2021"
2389,0xe2b108,0,1,0.0,0.0,0.0,0.0,"Jul 1, 2021","Jul 1, 2021"
2390,0x2a7bf5,0,1,0.0,0.0,0.0,0.0,"Jul 26, 2021","Jul 26, 2021"
2391,0xdb81a8,0,1,5.07,17343.0,0.0,0.0,"Jan 7, 2021","Jan 7, 2021"
2392,0xb71872,0,1,85.0,290816.0,0.0,0.0,none,none
2393,0x25b606,0,1,13.5,46188.0,0.0,0.0,"Feb 18, 2021","Feb 18, 2021"
2394,0xb87680,0,1,110.25,377205.0,95.0,325029.0,"Aug 20, 2021","Aug 20, 2021"
2395,0x8e726c,0,1,26.45,90495.0,0.0,0.0,"Jul 28, 2021","Jul 28, 2021"
2396,0x5a8681,1,1,0.98,3353.0,0.0,0.0,"Aug 7, 2020","Aug 7, 2020"
2397,0x6c9726,0,1,0.0,0.0,0.0,0.0,"Aug 21, 2021","Aug 21, 2021"
2398,0xa7d4e9,0,1,30.0,102641.0,0.0,0.0,"Jul 31, 2021","Jul 31, 2021"
2399,0x5d843c,0,1,47.0,160804.0,0.0,0.0,"Aug 4, 2021","Aug 4, 2021"
2400,0x5ad27c,0,1,22.6,77323.0,0.0,0.0,"Mar 11, 2021","Mar 11, 2021"
2401,0xc69ae4,0,1,122.38,418706.0,260.95,892804.0,"May 26, 2020","May 26, 2020"
2402,0xa7d688,1,1,1.1,3763.0,0.0,0.0,"May 25, 2020","May 25, 2020"
2403,0x7fd6c3,0,1,0.0,0.0,0.0,0.0,"Jun 12, 2021","Jun 12, 2021"
2404,0xf271fa,0,1,75.0,256602.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
2405,0xf56969,0,1,98.0,335293.0,0.0,0.0,none,none
2406,0xcbdcc4,0,1,59.99,205247.0,0.0,0.0,"Jul 1, 2021","Jul 1, 2021"
2407,0xf566b8,0,1,0.0,0.0,0.0,0.0,"Jul 17, 2021","Jul 17, 2021"
2408,0x30040b,0,1,84.84,290268.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
2409,0xdc925a,0,1,0.3,1026.0,0.0,0.0,"Oct 31, 2019","Oct 31, 2019"
2410,0x5d8bff,0,1,94.5,323319.0,90.99,311310.0,"Jul 31, 2021","Jul 31, 2021"
2411,0xfd1414,0,1,140.0,478990.0,0.0,0.0,none,none
2412,0x42bac6,0,1,0.0,0.0,0.0,0.0,"Jun 18, 2021","Jun 18, 2021"
2413,0x8363b3,0,1,9.5,32503.0,0.0,0.0,"Feb 14, 2021","Feb 14, 2021"
2414,0x486d58,0,1,20.0,68427.0,0.0,0.0,"Apr 14, 2021","Apr 14, 2021"
2415,0x117846,0,1,0.0,0.0,0.0,0.0,"May 10, 2021","May 10, 2021"
2416,0xc5d7be,0,1,62.37,213390.0,37.0,126590.0,"Jul 10, 2021","Aug 1, 2021"
2417,0xfea037,0,1,0.0,0.0,0.0,0.0,"May 26, 2021","May 26, 2021"
2418,0xefb57a,0,1,21.99,75236.0,0.0,0.0,"Jul 26, 2021","Jul 26, 2021"
2419,0x310cad,0,1,0.0,0.0,0.0,0.0,none,none
2420,0x8e8f16,0,1,159.0,543996.0,0.0,0.0,none,none
2421,0x97b337,0,1,72.0,246338.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
2422,0x71f06f,1,1,5.05,17278.0,0.0,0.0,"Oct 13, 2020","Oct 13, 2020"
2423,0x273667,0,1,39.99,136820.0,0.0,0.0,"Aug 1, 2021","Aug 1, 2021"
2424,0x18f236,0,1,167.0,571367.0,0.0,0.0,"Aug 21, 2021","Aug 21, 2021"
2425,0xdcaf84,0,1,16.99,58129.0,0.0,0.0,"Feb 21, 2021","Feb 21, 2021"
2426,0x0b8f4c,0,1,67.8,231968.0,36.7,125564.0,"Mar 22, 2021","Mar 22, 2021"
2427,0x4bbabd,0,1,0.0,0.0,0.0,0.0,"Aug 21, 2021","Aug 21, 2021"
2428,0xc01c78,0,1,49.99,171034.0,0.0,0.0,"Aug 6, 2021","Aug 6, 2021"
2429,0x5ccaec,0,1,11.0,37635.0,0.0,0.0,"Apr 11, 2021","Apr 11, 2021"
2430,0x4e3eb7,0,1,65.99,225776.0,129.0,441355.0,"Mar 17, 2021","Mar 17, 2021"
2431,0x155a92,0,1,142.69,488194.0,0.0,0.0,none,none
2432,0x903f59,0,1,30.0,102641.0,0.0,0.0,"May 5, 2021","May 5, 2021"
2433,0x52d965,0,1,380.0,1300000.0,0.0,0.0,none,none
2434,0x50806f,0,1,0.0,0.0,0.0,0.0,none,none
2435,0x71750e,0,1,0.0,0.0,0.0,0.0,"May 10, 2021","May 10, 2021"
2436,0x57a129,0,1,100.0,342136.0,0.0,0.0,none,none
2437,0x80dedf,0,1,17.99,61550.0,0.0,0.0,"May 21, 2021","May 21, 2021"
2438,0x8c6af0,0,1,23.5,80402.0,0.0,0.0,"Jul 22, 2021","Jul 22, 2021"
2439,0x9963be,0,1,0.0,0.0,0.0,0.0,none,none
2440,0x4897d3,0,1,57.98,198370.0,376.0,1290000.0,"Feb 27, 2021","Jul 29, 2021"
2441,0xee08a6,0,1,120.0,410563.0,0.0,0.0,"Aug 6, 2021","Aug 6, 2021"
2442,0xa1a6f7,0,1,0.0,0.0,0.0,0.0,none,none
2443,0x387af9,0,1,83.8,286710.0,104.76,358422.0,"Mar 1, 2021","Mar 1, 2021"
2444,0xa1ed22,0,1,17.0,58163.0,0.0,0.0,"Apr 2, 2021","Apr 2, 2021"
2445,0xce8a86,0,1,0.0,0.0,0.0,0.0,"Aug 5, 2021","Aug 5, 2021"
2446,0x7b012e,0,1,87.97,300977.0,0.0,0.0,none,none
2447,0xa27697,0,1,42.69,146058.0,0.0,0.0,"Aug 1, 2021","Aug 1, 2021"
2448,0xcd685e,0,1,15.48,52963.0,0.0,0.0,"Jun 11, 2021","Jun 11, 2021"
2449,0xae21e3,0,1,280.0,957981.0,236.47,809049.0,"Mar 7, 2021","Aug 23, 2021"
2450,0x30e474,0,1,100.0,342136.0,0.0,0.0,none,none
2451,0xcb4de7,0,1,24.5,83823.0,0.0,0.0,"May 2, 2021","May 2, 2021"
2452,0xa52d73,0,1,329.0,1130000.0,0.0,0.0,"Aug 4, 2021","Aug 4, 2021"
2453,0x69bb86,0,1,64.21,219675.0,0.0,0.0,"Aug 6, 2021","Aug 6, 2021"
2454,0xd5bc69,0,1,35.99,123135.0,17.98,61516.0,"May 3, 2021","May 3, 2021"
2455,0x38c6ce,0,1,100.0,342136.0,0.0,0.0,none,none
2456,0xb622ea,0,1,0.0,0.0,0.0,0.0,"Jul 10, 2021","Jul 10, 2021"
2457,0x72fad4,0,1,11.2,38319.0,0.0,0.0,"Feb 16, 2021","Feb 16, 2021"
2458,0x898f64,0,1,25.0,85534.0,0.0,0.0,"Mar 16, 2021","Mar 16, 2021"
2459,0x8da24b,0,1,39.99,136820.0,0.0,0.0,"Aug 1, 2021","Aug 1, 2021"
2460,0x3bcc68,0,1,54.94,187970.0,0.0,0.0,"Aug 21, 2021","Aug 21, 2021"
2461,0xf49beb,0,1,35.0,119748.0,0.0,0.0,"Aug 3, 2021","Aug 3, 2021"
2462,0x446dcd,0,1,35.0,119748.0,0.0,0.0,"Apr 11, 2021","Apr 11, 2021"
2463,0xd80f31,1,1,0.25,855.0,0.0,0.0,"Aug 9, 2019","Aug 9, 2019"
2464,0x95ef2f,0,1,125.0,427670.0,0.0,0.0,none,none
2465,0xb78e3e,1,1,2.45,8371.0,95.76,327629.0,"May 17, 2020","May 18, 2020"
2466,0xbd4548,0,1,132.5,453330.0,120.0,410563.0,"Aug 5, 2021","Aug 6, 2021"
2467,0xd7a7ff,0,1,0.0,0.0,26.5,90666.0,"Jul 6, 2021","Jul 6, 2021"
2468,0xd3b4a5,0,1,19.0,65006.0,0.0,0.0,"Mar 29, 2021","Mar 29, 2021"
2469,0x138f2b,0,1,0.0,0.0,0.0,0.0,"Aug 6, 2021","Aug 6, 2021"
2470,0x79cfb3,0,1,0.0,0.0,0.0,0.0,"Aug 3, 2021","Aug 3, 2021"
2471,0xf4d89c,0,1,125.98,431023.0,61.49,210379.0,"Aug 13, 2021","Aug 15, 2021"
2472,0x07cc65,0,1,37.99,129977.0,0.0,0.0,"Jul 16, 2021","Jul 16, 2021"
2473,0x60c728,0,1,69.69,238435.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
2474,0x56b598,0,1,143.5,490965.0,0.0,0.0,none,none
2475,0x4909ca,0,1,0.0,0.0,0.0,0.0,"Apr 24, 2021","Apr 24, 2021"
2476,0x7e9961,0,1,1060.0,3610000.0,93.38,319487.0,"Aug 1, 2021","Aug 1, 2021"
2477,0xda022d,0,1,0.0,0.0,0.0,0.0,"Aug 21, 2021","Aug 21, 2021"
2478,0x6ea453,0,1,0.0,0.0,0.0,0.0,"Jun 26, 2021","Jun 26, 2021"
2479,0x031f4d,0,1,51.5,176200.0,0.0,0.0,"Aug 21, 2021","Aug 21, 2021"
2480,0x695f0a,0,1,89.69,306862.0,0.0,0.0,none,none
2481,0xd0f543,0,1,64.69,221328.0,0.0,0.0,"Aug 5, 2021","Aug 5, 2021"
2482,0x5080b7,0,1,34.1,116668.0,31.5,107773.0,"Aug 1, 2021","Aug 1, 2021"
2483,0x28996b,0,1,0.0,0.0,0.0,0.0,"Aug 22, 2021","Aug 22, 2021"
2484,0x4aadee,0,1,27.5,94087.0,0.0,0.0,"Jul 28, 2021","Jul 28, 2021"
2485,0x84248b,0,1,32.0,109484.0,0.0,0.0,"Jul 26, 2021","Jul 26, 2021"
2486,0x87b671,0,1,44.99,153927.0,0.0,0.0,"Jul 17, 2021","Jul 17, 2021"
2487,0x7f100d,0,1,36.0,123169.0,28.0,95798.0,"Mar 10, 2021","Mar 18, 2021"
2488,0xd8d908,1,1,0.39,1334.0,0.0,0.0,"Apr 14, 2019","Apr 14, 2019"
2489,0x623fc4,0,1,180.22,616611.0,0.0,0.0,"Apr 27, 2021","Apr 27, 2021"
2490,0xf7b322,0,1,0.0,0.0,0.0,0.0,"May 12, 2020","May 12, 2020"
2491,0xdd23ab,0,1,251.34,859925.0,177.5,607291.0,"Mar 30, 2021","Jul 14, 2021"
2492,0x254c35,0,1,0.0,0.0,96.69,330811.0,"Aug 21, 2021","Aug 21, 2021"
2493,0x463ff9,0,1,0.0,0.0,0.0,0.0,none,none
2494,0xecba5f,0,1,19.49,66682.0,0.0,0.0,"Apr 19, 2021","Apr 19, 2021"
2495,0x000000,0,1,0.0,0.0,0.0,0.0,"Mar 4, 2021","Mar 4, 2021"
2496,0xbfe6ab,0,1,0.0,0.0,0.0,0.0,"Mar 13, 2021","Mar 13, 2021"
2497,0x46788c,0,1,75.17,257184.0,69.0,236074.0,"Jun 29, 2021","Jul 25, 2021"
2498,0x8f2a8b,0,1,29.99,102607.0,0.0,0.0,"Feb 22, 2021","Feb 22, 2021"
2499,0x340dc2,0,1,67.49,230908.0,0.0,0.0,"May 3, 2021","May 3, 2021"
2500,0xcc7357,0,1,36.82,125974.0,0.0,0.0,"Mar 13, 2021","Mar 13, 2021"
2501,0xf892d9,0,1,0.0,0.0,0.0,0.0,"Jul 12, 2017","Jul 12, 2017"
2502,0x40bad2,0,1,21.0,71849.0,0.0,0.0,"Jul 16, 2021","Jul 16, 2021"
2503,0x1fbbdc,0,1,0.0,0.0,0.0,0.0,none,none
2504,0x7afc3d,0,1,0.0,0.0,0.0,0.0,"Aug 2, 2021","Aug 2, 2021"
2505,0x058adc,0,1,0.0,0.0,0.0,0.0,"Mar 9, 2021","Mar 9, 2021"
2506,0x38191c,0,1,0.0,0.0,0.0,0.0,none,none
2507,0xbe88a0,0,1,0.0,0.0,0.0,0.0,"Aug 21, 2021","Aug 21, 2021"
2508,0xa99956,0,1,0.0,0.0,0.0,0.0,"Jul 22, 2021","Jul 22, 2021"
2509,0xcc33b8,0,1,0.0,0.0,0.0,0.0,"May 11, 2021","May 11, 2021"
2510,0x09dc14,0,1,0.0,0.0,0.0,0.0,none,none
2511,0x3ede83,0,1,19.0,65006.0,0.0,0.0,"Jun 11, 2021","Jun 11, 2021"
2512,0x01c598,0,1,0.0,0.0,0.0,0.0,"Sep 3, 2017","Sep 3, 2017"
2513,0xee6ccb,0,1,0.0,0.0,0.0,0.0,none,none
2514,0xfbb065,0,1,0.0,0.0,0.0,0.0,"Jun 29, 2017","Jun 29, 2017"
2515,0xffc49b,0,1,27.22,93129.0,0.0,0.0,"Apr 29, 2021","Apr 29, 2021"
2516,0x162978,0,1,0.0,0.0,0.0,0.0,"Dec 23, 2017","Dec 23, 2017"
2517,0xc4bafd,0,1,65.0,222388.0,0.0,0.0,"Aug 21, 2021","Aug 21, 2021"
2518,0x4ae392,0,1,0.0,0.0,0.0,0.0,"Aug 24, 2017","Aug 24, 2017"
2519,0x5129b8,0,1,21.49,73525.0,0.0,0.0,"Jun 26, 2021","Jun 26, 2021"
2520,0xddfb6f,0,1,0.0,0.0,0.0,0.0,none,none
2521,0x935522,0,1,24.99,85500.0,0.0,0.0,"Mar 13, 2021","Mar 13, 2021"
2522,0x4b674e,0,1,0.0,0.0,0.0,0.0,"Jun 28, 2017","Jun 28, 2017"
2523,0x7c892f,0,1,0.0,0.0,0.0,0.0,"Jun 26, 2017","Jun 26, 2017"
2524,0x729fbd,0,1,0.0,0.0,0.0,0.0,"Jul 10, 2017","Jul 10, 2017"
2525,0x74dc3d,0,1,129.99,444743.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
2526,0xf75fcd,0,1,75.99,259989.0,235.0,804020.0,"Feb 22, 2021","Feb 24, 2021"
2527,0xd57308,0,1,0.0,0.0,0.0,0.0,none,none
2528,0xd9e912,0,1,328.99,1130000.0,249.2,852603.0,"Aug 23, 2021","Aug 23, 2021"
2529,0x692468,0,1,0.0,0.0,0.0,0.0,"Aug 4, 2021","Aug 4, 2021"
2530,0xc61167,1,1,10.7,36609.0,0.0,0.0,"Oct 12, 2020","Oct 12, 2020"
2531,0x5f0bd0,0,1,47.0,160804.0,0.0,0.0,"Aug 6, 2021","Aug 6, 2021"
2532,0x030795,0,1,45.99,157348.0,0.0,0.0,"Aug 5, 2021","Aug 5, 2021"
2533,0x488e98,0,1,38.0,130012.0,0.0,0.0,"Apr 28, 2021","Apr 28, 2021"
2534,0x000000,1,1,0.0,0.0,0.0,0.0,"Feb 9, 2021","Feb 9, 2021"
2535,0xfa71be,0,1,83.1,284315.0,24.1,82455.0,"Jul 26, 2021","Jul 26, 2021"
2536,0x67edd0,0,1,331.08,1130000.0,300.55,1030000.0,"Feb 17, 2021","Jul 31, 2021"
2537,0x3def56,0,1,0.0,0.0,0.0,0.0,"Aug 1, 2021","Aug 1, 2021"
2538,0x1ff287,0,1,0.0,0.0,0.0,0.0,"Jun 19, 2021","Jun 19, 2021"
2539,0xb954f8,0,1,0.0,0.0,0.0,0.0,none,none
2540,0xc5c10b,0,1,22.99,78657.0,0.0,0.0,"May 28, 2021","May 28, 2021"
2541,0x6c22a9,0,1,4.65,15909.0,0.0,0.0,"Jan 6, 2021","Jan 6, 2021"
2542,0xde5d74,0,1,0.0,0.0,0.0,0.0,"May 9, 2018","May 9, 2018"
2543,0xc2e130,0,1,0.0,0.0,0.0,0.0,"Mar 11, 2021","Mar 11, 2021"
2544,0x11e485,0,1,78.99,270253.0,0.0,0.0,"Aug 3, 2021","Aug 3, 2021"
2545,0x078037,0,1,0.0,0.0,0.0,0.0,none,none
2546,0x37eb49,0,1,0.0,0.0,0.0,0.0,"Jul 22, 2021","Jul 22, 2021"
2547,0xa39371,0,1,65.03,222491.0,27.09,92685.0,"Aug 6, 2021","Aug 6, 2021"
2548,0xf11538,1,1,186.48,638015.0,209.07,715304.0,"Aug 23, 2021","Aug 23, 2021"
2549,0x983f0c,0,1,0.0,0.0,0.0,0.0,"Jul 30, 2021","Jul 30, 2021"
2550,0x0a8836,0,1,15.45,52860.0,0.0,0.0,"Feb 18, 2021","Feb 18, 2021"
2551,0x2a3f7e,1,1,0.3,1026.0,0.0,0.0,"Oct 20, 2018","Oct 20, 2018"
2552,0xc991fd,0,1,26.0,88955.0,0.0,0.0,"Mar 29, 2021","Mar 29, 2021"
2553,0xf598aa,0,1,16.0,54742.0,0.0,0.0,"Apr 4, 2021","Apr 4, 2021"
2554,0xf8a4f6,0,1,5.2,17791.0,0.0,0.0,"Jan 28, 2021","Jan 28, 2021"
2555,0xfe8d12,0,1,0.0,0.0,0.0,0.0,"Aug 21, 2021","Aug 21, 2021"
